Partner_id,Product_id,Similarity_Scores,Scheme_1,Scheme_2,Scheme_3
531_44,E-House,3.271447339541223,Bulk Purchase,Loyalty,Discount
532_23,MCCB(Moduled Case Circuit Breaker),3.459506703353634,Loyalty,Bulk Purchase,Discount
532_23,BBT(Busbar Trunking),2.6013903730326007,Loyalty,Bulk Purchase,Discount
532_23,ACB(Air Circuit Breaker),1.743274042711568,Loyalty,Bulk Purchase,Discount
533_18,Solar Solutions,4.593406272064055,Bulk Purchase,Loyalty,Discount
533_18,RMU(Ring Main Unit),3.688872238330764,Loyalty,Bulk Purchase,Discount
533_18,AIS(Air Insulated Switchgear),3.6399436828184624,Loyalty,Bulk Purchase,Discount
534_16,MCCB(Moduled Case Circuit Breaker),3.411889494815168,Loyalty,Bulk Purchase,Discount
534_16,RMU(Ring Main Unit),3.362360671958455,Loyalty,Bulk Purchase,Discount
534_16,Pump Starter and Controller,2.5953929138874416,Loyalty,Discount,Bulk Purchase
535_49,BBT(Busbar Trunking),3.724893619241911,Loyalty,Bulk Purchase,Discount
535_49,E-House,2.9689646732234563,Bulk Purchase,Loyalty,Discount
535_49,VCU(Vacuum Contactor Units),2.9689646732234563,Loyalty,Bulk Purchase,Discount
536_6,VCB(Vacuum Circuit Breaker),2.4932803066649987,Loyalty,Bulk Purchase,Discount
536_6,VCU(Vacuum Contactor Units),1.6914965809277258,Loyalty,Bulk Purchase,Discount
536_6,ACB(Air Circuit Breaker),1.6914965809277258,Loyalty,Bulk Purchase,Discount
537_61,Starter,3.5678090415820627,Loyalty,Bulk Purchase,Discount
537_61,Pump Starter and Controller,3.477802865422441,Loyalty,Discount,Bulk Purchase
537_61,MCCB(Moduled Case Circuit Breaker),2.6928090415820627,Loyalty,Bulk Purchase,Discount
538_57,PSS(Compact Sub-Stations),3.4187861805911854,Bulk Purchase,Loyalty,Discount
538_57,VCB(Vacuum Circuit Breaker),2.5437861805911854,Loyalty,Bulk Purchase,Discount
538_57,MCCB(Moduled Case Circuit Breaker),1.7499999999999996,Loyalty,Bulk Purchase,Discount
539_47,Solar Solutions,3.30586456334592,Bulk Purchase,Loyalty,Discount
539_47,BBT(Busbar Trunking),2.4607103086174034,Loyalty,Bulk Purchase,Discount
539_47,E-House,2.448721706203063,Bulk Purchase,Loyalty,Discount
540_58,VCB(Vacuum Circuit Breaker),3.390941226553049,Loyalty,Bulk Purchase,Discount
540_58,Controller,3.3687440919754907,Bulk Purchase,Discount,Loyalty
540_58,RMU(Ring Main Unit),2.5527607768067466,Loyalty,Bulk Purchase,Discount
541_87,Controller,3.0237157840738176,Bulk Purchase,Discount,Loyalty
541_87,SDF(Switch Disconnectors),2.267786838055363,Bulk Purchase,Loyalty,Discount
541_87,VCB(Vacuum Circuit Breaker),2.267786838055363,Loyalty,Bulk Purchase,Discount
542_77,Controller,3.5298797857842708,Bulk Purchase,Discount,Loyalty
542_77,Solar Solutions,3.510452594784354,Bulk Purchase,Loyalty,Discount
542_77,SDF(Switch Disconnectors),2.6638543819998315,Bulk Purchase,Loyalty,Discount
543_56,MCCB(Moduled Case Circuit Breaker),3.237951513226087,Loyalty,Bulk Purchase,Discount
543_56,Pump Starter and Controller,3.2076845372992735,Loyalty,Discount,Bulk Purchase
543_56,RMU(Ring Main Unit),3.1728082365024717,Loyalty,Bulk Purchase,Discount
544_63,VCB(Vacuum Circuit Breaker),3.7737157840738176,Loyalty,Bulk Purchase,Discount
544_63,Pump Starter and Controller,3.7737157840738176,Loyalty,Discount,Bulk Purchase
544_63,E-House,3.0237157840738176,Bulk Purchase,Loyalty,Discount
545_23,E-House,3.4784483923396303,Bulk Purchase,Loyalty,Discount
545_23,PSS(Compact Sub-Stations),1.7432740427115676,Bulk Purchase,Loyalty,Discount
545_23,Starter,0.8581163303210332,Loyalty,Bulk Purchase,Discount
546_26,RMU(Ring Main Unit),4.285368417552965,Loyalty,Bulk Purchase,Discount
546_26,Controller,3.46041050616866,Bulk Purchase,Discount,Loyalty
546_26,PSS(Compact Sub-Stations),3.410368417552965,Bulk Purchase,Loyalty,Discount
547_78,ACB(Air Circuit Breaker),3.3775037131024024,Loyalty,Bulk Purchase,Discount
547_78,RMU(Ring Main Unit),2.5757199873651295,Loyalty,Bulk Purchase,Discount
547_78,Controller,2.520360855959545,Bulk Purchase,Discount,Loyalty
548_77,RMU(Ring Main Unit),2.499018565639891,Loyalty,Bulk Purchase,Discount
548_77,BBT(Busbar Trunking),2.499018565639891,Loyalty,Bulk Purchase,Discount
548_77,VCB(Vacuum Circuit Breaker),2.457118653953648,Loyalty,Bulk Purchase,Discount
549_45,AIS(Air Insulated Switchgear),4.129970671165747,Loyalty,Bulk Purchase,Discount
549_45,MCCB(Moduled Case Circuit Breaker),3.328186945428474,Loyalty,Bulk Purchase,Discount
549_45,Solar Solutions,2.530462910211008,Bulk Purchase,Loyalty,Discount
550_16,Pump Starter and Controller,3.459506703353634,Loyalty,Discount,Bulk Purchase
550_16,AIS(Air Insulated Switchgear),2.5865480854231357,Loyalty,Bulk Purchase,Discount
550_16,BBT(Busbar Trunking),2.544664415744169,Loyalty,Bulk Purchase,Discount
551_34,Modular Switches,3.36504396942433,Loyalty,Bulk Purchase,Discount
551_34,PSS(Compact Sub-Stations),2.6083420844847165,Bulk Purchase,Loyalty,Discount
551_34,Pump Starter and Controller,1.7918455035569902,Loyalty,Discount,Bulk Purchase
552_8,SDF(Switch Disconnectors),3.584356139482222,Bulk Purchase,Loyalty,Discount
552_8,Modular Switches,3.584356139482222,Loyalty,Bulk Purchase,Discount
552_8,RMU(Ring Main Unit),1.7899289484823062,Loyalty,Bulk Purchase,Discount
553_46,AIS(Air Insulated Switchgear),4.317623033674668,Loyalty,Bulk Purchase,Discount
553_46,MCCB(Moduled Case Circuit Breaker),4.317623033674668,Loyalty,Bulk Purchase,Discount
553_46,Solar Solutions,2.601390373032601,Bulk Purchase,Loyalty,Discount
554_93,VCB(Vacuum Circuit Breaker),4.422914480655155,Loyalty,Bulk Purchase,Discount
554_93,BBT(Busbar Trunking),3.5409973769669585,Loyalty,Bulk Purchase,Discount
554_93,MCCB(Moduled Case Circuit Breaker),1.7708059925770856,Loyalty,Bulk Purchase,Discount
555_72,ACB(Air Circuit Breaker),4.016862499854801,Loyalty,Bulk Purchase,Discount
555_72,MCCB(Moduled Case Circuit Breaker),3.2262930848127063,Loyalty,Bulk Purchase,Discount
555_72,Controller,1.6357236697706112,Bulk Purchase,Discount,Loyalty
556_43,RMU(Ring Main Unit),3.3426274123055997,Loyalty,Bulk Purchase,Discount
556_43,Solar Solutions,3.3426274123055997,Bulk Purchase,Loyalty,Discount
556_43,VCU(Vacuum Contactor Units),2.4402274780086217,Loyalty,Bulk Purchase,Discount
557_49,VCU(Vacuum Contactor Units),3.4244265835025427,Loyalty,Bulk Purchase,Discount
557_49,MCCB(Moduled Case Circuit Breaker),2.6498299142610593,Loyalty,Bulk Purchase,Discount
557_49,Starter,2.6498299142610593,Loyalty,Bulk Purchase,Discount
558_12,PSS(Compact Sub-Stations),3.330150860770527,Bulk Purchase,Loyalty,Discount
558_12,MCCB(Moduled Case Circuit Breaker),3.2808779244991273,Loyalty,Bulk Purchase,Discount
558_12,BBT(Busbar Trunking),2.530150860770527,Loyalty,Bulk Purchase,Discount
559_11,VCB(Vacuum Circuit Breaker),2.701725311175109,Loyalty,Bulk Purchase,Discount
559_11,MCCB(Moduled Case Circuit Breaker),2.665414450496226,Loyalty,Bulk Purchase,Discount
559_11,SDF(Switch Disconnectors),1.77098725949631,Bulk Purchase,Loyalty,Discount
560_32,Starter,3.529857603466266,Loyalty,Bulk Purchase,Discount
560_32,E-House,2.6253235697329753,Bulk Purchase,Loyalty,Discount
560_32,VCB(Vacuum Circuit Breaker),2.6253235697329753,Loyalty,Bulk Purchase,Discount
561_85,Pump Starter and Controller,4.313213371591101,Loyalty,Discount,Bulk Purchase
561_85,Starter,2.6222300564223575,Loyalty,Bulk Purchase,Discount
561_85,E-House,2.6222300564223575,Bulk Purchase,Loyalty,Discount
562_76,ACB(Air Circuit Breaker),3.2577599168358766,Loyalty,Bulk Purchase,Discount
562_76,BBT(Busbar Trunking),2.3825266718163007,Loyalty,Bulk Purchase,Discount
562_76,RMU(Ring Main Unit),1.607930002574817,Loyalty,Bulk Purchase,Discount
563_70,BBT(Busbar Trunking),2.5627008434363368,Loyalty,Bulk Purchase,Discount
563_70,Modular Switches,2.483163247594393,Loyalty,Bulk Purchase,Discount
563_70,MCCB(Moduled Case Circuit Breaker),2.4663264951887856,Loyalty,Bulk Purchase,Discount
564_11,PSS(Compact Sub-Stations),3.2913703150806417,Bulk Purchase,Loyalty,Discount
564_11,SDF(Switch Disconnectors),2.5842635338940942,Bulk Purchase,Loyalty,Discount
564_11,AIS(Air Insulated Switchgear),1.641454492312031,Loyalty,Bulk Purchase,Discount
565_77,Pump Starter and Controller,3.282823076116512,Loyalty,Discount,Bulk Purchase
565_77,PSS(Compact Sub-Stations),2.449489742783178,Bulk Purchase,Loyalty,Discount
565_77,Solar Solutions,1.6498299142610597,Bulk Purchase,Loyalty,Discount
566_83,VCB(Vacuum Circuit Breaker),3.349188651378832,Loyalty,Bulk Purchase,Discount
566_83,MCCB(Moduled Case Circuit Breaker),2.532692070451106,Loyalty,Bulk Purchase,Discount
566_83,E-House,2.5158553180454986,Bulk Purchase,Loyalty,Discount
567_28,VCU(Vacuum Contactor Units),3.4903085094570327,Loyalty,Bulk Purchase,Discount
567_28,BBT(Busbar Trunking),3.4903085094570327,Loyalty,Bulk Purchase,Discount
567_28,MCCB(Moduled Case Circuit Breaker),3.445154254728516,Loyalty,Bulk Purchase,Discount
568_36,Starter,3.4103684175529656,Loyalty,Bulk Purchase,Discount
568_36,VCU(Vacuum Contactor Units),1.7604525947843548,Loyalty,Bulk Purchase,Discount
568_36,E-House,1.7604525947843548,Bulk Purchase,Loyalty,Discount
569_88,RMU(Ring Main Unit),3.2577599168358766,Loyalty,Bulk Purchase,Discount
569_88,AIS(Air Insulated Switchgear),3.2577599168358766,Loyalty,Bulk Purchase,Discount
569_88,MCCB(Moduled Case Circuit Breaker),2.483163247594393,Loyalty,Bulk Purchase,Discount
570_55,MCCB(Moduled Case Circuit Breaker),4.335262778804964,Loyalty,Bulk Purchase,Discount
570_55,SDF(Switch Disconnectors),3.4533456751167675,Bulk Purchase,Loyalty,Discount
570_55,VCB(Vacuum Circuit Breaker),3.4533456751167675,Loyalty,Bulk Purchase,Discount
571_60,Controller,2.3905694150420946,Bulk Purchase,Discount,Loyalty
571_60,Modular Switches,2.3905694150420946,Loyalty,Bulk Purchase,Discount
571_60,AIS(Air Insulated Switchgear),2.38113883008419,Loyalty,Bulk Purchase,Discount
572_22,E-House,3.4187861805911854,Bulk Purchase,Loyalty,Discount
572_22,Starter,3.3687440919754907,Loyalty,Bulk Purchase,Discount
572_22,ACB(Air Circuit Breaker),2.5159412265530494,Loyalty,Bulk Purchase,Discount
573_29,SDF(Switch Disconnectors),4.255266785696168,Bulk Purchase,Loyalty,Discount
573_29,Modular Switches,2.5358816833119473,Loyalty,Bulk Purchase,Discount
573_29,RMU(Ring Main Unit),1.719385102384221,Loyalty,Bulk Purchase,Discount
574_55,Modular Switches,3.290308509457033,Loyalty,Bulk Purchase,Discount
574_55,AIS(Air Insulated Switchgear),3.2808779244991277,Loyalty,Bulk Purchase,Discount
574_55,VCB(Vacuum Circuit Breaker),2.480877924499128,Loyalty,Bulk Purchase,Discount
575_59,Controller,3.2808779244991277,Bulk Purchase,Discount,Loyalty
575_59,PSS(Compact Sub-Stations),3.2262930848127063,Bulk Purchase,Loyalty,Discount
575_59,Modular Switches,3.2262930848127063,Loyalty,Bulk Purchase,Discount
576_48,ACB(Air Circuit Breaker),3.3426274123055997,Loyalty,Bulk Purchase,Discount
576_48,Pump Starter and Controller,3.3426274123055997,Loyalty,Discount,Bulk Purchase
576_48,Modular Switches,2.5962028179739107,Loyalty,Bulk Purchase,Discount
577_51,Pump Starter and Controller,3.3847357004569485,Loyalty,Discount,Bulk Purchase
577_51,MCCB(Moduled Case Circuit Breaker),2.5847357004569487,Loyalty,Bulk Purchase,Discount
577_51,VCB(Vacuum Circuit Breaker),2.4903085094570327,Loyalty,Bulk Purchase,Discount
578_39,VCB(Vacuum Circuit Breaker),3.8897411878582564,Loyalty,Bulk Purchase,Discount
578_39,ACB(Air Circuit Breaker),3.1338122418398022,Loyalty,Bulk Purchase,Discount
578_39,RMU(Ring Main Unit),3.1338122418398022,Loyalty,Bulk Purchase,Discount
579_85,AIS(Air Insulated Switchgear),3.137206669221152,Loyalty,Bulk Purchase,Discount
579_85,RMU(Ring Main Unit),3.137206669221152,Loyalty,Bulk Purchase,Discount
579_85,Pump Starter and Controller,2.365689919410693,Loyalty,Discount,Bulk Purchase
580_7,E-House,3.387605767353865,Bulk Purchase,Loyalty,Discount
580_7,Starter,3.332246635948281,Loyalty,Bulk Purchase,Discount
580_7,Pump Starter and Controller,2.530462910211008,Loyalty,Discount,Bulk Purchase
581_60,VCU(Vacuum Contactor Units),3.427760776806746,Loyalty,Bulk Purchase,Discount
581_60,ACB(Air Circuit Breaker),2.574957911384305,Loyalty,Bulk Purchase,Discount
581_60,Controller,1.7472300564223575,Bulk Purchase,Discount,Loyalty
582_37,ACB(Air Circuit Breaker),3.46041050616866,Loyalty,Bulk Purchase,Discount
582_37,Controller,1.7694271909999157,Bulk Purchase,Discount,Loyalty
582_37,AIS(Air Insulated Switchgear),1.7604525947843546,Loyalty,Bulk Purchase,Discount
583_39,E-House,3.491869685263447,Bulk Purchase,Loyalty,Discount
583_39,BBT(Busbar Trunking),2.6214814054849582,Loyalty,Bulk Purchase,Discount
583_39,ACB(Air Circuit Breaker),0.8703882797784893,Loyalty,Bulk Purchase,Discount
584_95,VCB(Vacuum Circuit Breaker),3.240923164430269,Loyalty,Bulk Purchase,Discount
584_95,AIS(Air Insulated Switchgear),2.4244265835025427,Loyalty,Bulk Purchase,Discount
584_95,MCCB(Moduled Case Circuit Breaker),2.4075898310969355,Loyalty,Bulk Purchase,Discount
585_21,Controller,3.4027807460652015,Bulk Purchase,Discount,Loyalty
585_21,VCU(Vacuum Contactor Units),2.559506703353634,Loyalty,Bulk Purchase,Discount
585_21,Pump Starter and Controller,1.7162326606420661,Loyalty,Discount,Bulk Purchase
586_10,BBT(Busbar Trunking),3.4533456751167675,Loyalty,Bulk Purchase,Discount
586_10,Solar Solutions,2.5962028179739103,Bulk Purchase,Loyalty,Discount
586_10,PSS(Compact Sub-Stations),2.5962028179739103,Bulk Purchase,Loyalty,Discount
587_24,AIS(Air Insulated Switchgear),2.6262368687865862,Loyalty,Bulk Purchase,Discount
587_24,BBT(Busbar Trunking),2.5664421727984736,Loyalty,Bulk Purchase,Discount
587_24,VCB(Vacuum Circuit Breaker),1.8516401995451028,Loyalty,Bulk Purchase,Discount
588_10,VCU(Vacuum Contactor Units),2.529822128134703,Loyalty,Bulk Purchase,Discount
588_10,MCCB(Moduled Case Circuit Breaker),2.529822128134703,Loyalty,Bulk Purchase,Discount
588_10,PSS(Compact Sub-Stations),1.8973665961010273,Bulk Purchase,Loyalty,Discount
589_29,ACB(Air Circuit Breaker),3.162277660168379,Loyalty,Bulk Purchase,Discount
589_29,BBT(Busbar Trunking),3.162277660168379,Loyalty,Bulk Purchase,Discount
589_29,MCCB(Moduled Case Circuit Breaker),2.38113883008419,Loyalty,Bulk Purchase,Discount
590_81,Controller,4.360037025350304,Bulk Purchase,Discount,Loyalty
590_81,Starter,2.6209770645192503,Loyalty,Bulk Purchase,Discount
590_81,VCB(Vacuum Circuit Breaker),2.5962028179739107,Loyalty,Bulk Purchase,Discount
591_91,SDF(Switch Disconnectors),3.559841641496142,Bulk Purchase,Loyalty,Discount
591_91,MCCB(Moduled Case Circuit Breaker),2.6654144504962263,Loyalty,Bulk Purchase,Discount
591_91,RMU(Ring Main Unit),2.6654144504962263,Loyalty,Bulk Purchase,Discount
592_97,VCB(Vacuum Circuit Breaker),3.591957340762082,Loyalty,Bulk Purchase,Discount
592_97,Modular Switches,2.748683298050514,Loyalty,Bulk Purchase,Discount
592_97,AIS(Air Insulated Switchgear),2.691957340762082,Loyalty,Bulk Purchase,Discount
593_85,VCU(Vacuum Contactor Units),3.743274693362536,Loyalty,Bulk Purchase,Discount
593_85,E-House,3.743274693362536,Bulk Purchase,Loyalty,Discount
593_85,SDF(Switch Disconnectors),2.987345747344081,Bulk Purchase,Loyalty,Discount
594_4,VCU(Vacuum Contactor Units),3.9010323240119544,Loyalty,Bulk Purchase,Discount
594_4,MCCB(Moduled Case Circuit Breaker),2.410320339012095,Loyalty,Bulk Purchase,Discount
594_4,Modular Switches,1.6197509239699999,Loyalty,Bulk Purchase,Discount
595_4,ACB(Air Circuit Breaker),3.6025039230480376,Loyalty,Bulk Purchase,Discount
595_4,MCCB(Moduled Case Circuit Breaker),3.6025039230480376,Loyalty,Bulk Purchase,Discount
595_4,Controller,2.7136150341591487,Bulk Purchase,Discount,Loyalty
596_83,E-House,2.8959170128011262,Bulk Purchase,Loyalty,Discount
596_83,SDF(Switch Disconnectors),2.8959170128011262,Bulk Purchase,Loyalty,Discount
596_83,Solar Solutions,2.1888102316145788,Bulk Purchase,Loyalty,Discount
597_22,AIS(Air Insulated Switchgear),2.5962028179739107,Loyalty,Bulk Purchase,Discount
597_22,VCU(Vacuum Contactor Units),2.5962028179739107,Loyalty,Bulk Purchase,Discount
597_22,Controller,2.5842142155595704,Bulk Purchase,Discount,Loyalty
598_13,Modular Switches,2.7136150341591487,Loyalty,Bulk Purchase,Discount
598_13,Starter,1.7708059925770856,Loyalty,Bulk Purchase,Discount
598_13,BBT(Busbar Trunking),0.9045340337332909,Loyalty,Bulk Purchase,Discount
599_53,Controller,4.383767042254347,Bulk Purchase,Discount,Loyalty
599_53,Solar Solutions,3.538612787525831,Bulk Purchase,Loyalty,Discount
599_53,ACB(Air Circuit Breaker),2.6708961130790705,Loyalty,Bulk Purchase,Discount
600_1,VCU(Vacuum Contactor Units),2.5594399690142304,Loyalty,Bulk Purchase,Discount
600_1,Modular Switches,2.5594399690142304,Loyalty,Bulk Purchase,Discount
600_1,SDF(Switch Disconnectors),2.5594399690142304,Bulk Purchase,Loyalty,Discount
601_89,Modular Switches,3.4562830099835598,Loyalty,Bulk Purchase,Discount
601_89,BBT(Busbar Trunking),3.4009238785779754,Loyalty,Bulk Purchase,Discount
601_89,Controller,2.4955866094142056,Bulk Purchase,Discount,Loyalty
602_17,ACB(Air Circuit Breaker),3.271447339541223,Loyalty,Bulk Purchase,Discount
602_17,SDF(Switch Disconnectors),2.480877924499128,Bulk Purchase,Loyalty,Discount
602_17,BBT(Busbar Trunking),2.4262930848127064,Loyalty,Bulk Purchase,Discount
603_76,Controller,4.512420966984389,Bulk Purchase,Discount,Loyalty
603_76,Starter,3.6420326872058997,Loyalty,Bulk Purchase,Discount
603_76,Solar Solutions,2.732941778114991,Bulk Purchase,Loyalty,Discount
604_62,Controller,3.4277607768067466,Bulk Purchase,Discount,Loyalty
604_62,PSS(Compact Sub-Stations),3.3777186881910524,Bulk Purchase,Loyalty,Discount
604_62,AIS(Air Insulated Switchgear),1.699957911384305,Loyalty,Bulk Purchase,Discount
605_34,VCU(Vacuum Contactor Units),3.3958475319191423,Loyalty,Bulk Purchase,Discount
605_34,SDF(Switch Disconnectors),2.552573489207574,Bulk Purchase,Loyalty,Discount
605_34,E-House,1.6865480854231356,Bulk Purchase,Loyalty,Discount
606_15,VCB(Vacuum Circuit Breaker),3.4533456751167675,Loyalty,Bulk Purchase,Discount
606_15,Pump Starter and Controller,2.5962028179739107,Loyalty,Discount,Bulk Purchase
606_15,VCU(Vacuum Contactor Units),2.571428571428571,Loyalty,Bulk Purchase,Discount
607_74,Modular Switches,2.5955173489020344,Loyalty,Bulk Purchase,Discount
607_74,AIS(Air Insulated Switchgear),2.5910821191564266,Loyalty,Bulk Purchase,Discount
607_74,Pump Starter and Controller,2.5727659878291638,Loyalty,Discount,Bulk Purchase
608_86,ACB(Air Circuit Breaker),2.646970712320865,Loyalty,Bulk Purchase,Discount
608_86,VCB(Vacuum Circuit Breaker),1.7525435213209493,Loyalty,Bulk Purchase,Discount
608_86,Pump Starter and Controller,1.752543521320949,Loyalty,Discount,Bulk Purchase
609_54,Pump Starter and Controller,4.035723669770611,Loyalty,Discount,Bulk Purchase
609_54,ACB(Air Circuit Breaker),3.235723669770611,Loyalty,Bulk Purchase,Discount
609_54,VCU(Vacuum Contactor Units),2.4451542547285166,Loyalty,Bulk Purchase,Discount
610_46,PSS(Compact Sub-Stations),2.5527607768067466,Bulk Purchase,Loyalty,Discount
610_46,E-House,2.5527607768067466,Bulk Purchase,Loyalty,Discount
610_46,Controller,2.5527607768067466,Bulk Purchase,Discount,Loyalty
611_31,BBT(Busbar Trunking),3.4387702047684425,Loyalty,Bulk Purchase,Discount
611_31,ACB(Air Circuit Breaker),3.4387702047684425,Loyalty,Bulk Purchase,Discount
611_31,MCCB(Moduled Case Circuit Breaker),2.5443430137685263,Loyalty,Bulk Purchase,Discount
612_15,E-House,3.469281169656501,Bulk Purchase,Loyalty,Discount
612_15,ACB(Air Circuit Breaker),2.598892889878012,Loyalty,Bulk Purchase,Discount
612_15,Controller,2.59357942497942,Bulk Purchase,Discount,Loyalty
613_4,Pump Starter and Controller,4.297207937065118,Loyalty,Discount,Bulk Purchase
613_4,E-House,3.4027807460652024,Bulk Purchase,Loyalty,Discount
613_4,RMU(Ring Main Unit),1.701390373032601,Loyalty,Bulk Purchase,Discount
614_53,PSS(Compact Sub-Stations),2.5659833151687437,Bulk Purchase,Loyalty,Discount
614_53,RMU(Ring Main Unit),2.5527607768067466,Loyalty,Bulk Purchase,Discount
614_53,MCCB(Moduled Case Circuit Breaker),2.5437861805911854,Loyalty,Bulk Purchase,Discount
615_57,SDF(Switch Disconnectors),2.6709872594963104,Bulk Purchase,Loyalty,Discount
615_57,Starter,2.6709872594963104,Loyalty,Bulk Purchase,Discount
615_57,Modular Switches,1.8128709291752771,Loyalty,Bulk Purchase,Discount
616_63,RMU(Ring Main Unit),3.485260068786782,Loyalty,Bulk Purchase,Discount
616_63,E-House,2.628117211643925,Bulk Purchase,Loyalty,Discount
616_63,AIS(Air Insulated Switchgear),1.7829629569154084,Loyalty,Bulk Purchase,Discount
617_93,AIS(Air Insulated Switchgear),2.6638543819998315,Loyalty,Bulk Purchase,Discount
617_93,E-House,2.594385102384221,Bulk Purchase,Loyalty,Discount
617_93,BBT(Busbar Trunking),2.574957911384305,Loyalty,Bulk Purchase,Discount
618_67,VCU(Vacuum Contactor Units),3.5843560707646445,Loyalty,Bulk Purchase,Discount
618_67,AIS(Air Insulated Switchgear),2.877249289578097,Loyalty,Bulk Purchase,Discount
618_67,Controller,2.8772492895780966,Bulk Purchase,Discount,Loyalty
619_22,Pump Starter and Controller,3.5514397504779236,Loyalty,Discount,Bulk Purchase
619_22,E-House,3.4910254037844384,Bulk Purchase,Loyalty,Discount
619_22,Modular Switches,3.4910254037844384,Loyalty,Bulk Purchase,Discount
620_95,PSS(Compact Sub-Stations),4.398199859987181,Bulk Purchase,Loyalty,Discount
620_95,VCU(Vacuum Contactor Units),3.540083529666148,Loyalty,Bulk Purchase,Discount
620_95,Solar Solutions,3.444737270741589,Bulk Purchase,Loyalty,Discount
621_84,BBT(Busbar Trunking),3.3491886513788316,Loyalty,Bulk Purchase,Discount
621_84,Controller,2.5485473884966034,Bulk Purchase,Discount,Loyalty
621_84,MCCB(Moduled Case Circuit Breaker),2.532692070451106,Loyalty,Bulk Purchase,Discount
622_65,BBT(Busbar Trunking),3.2356645019569625,Loyalty,Bulk Purchase,Discount
622_65,VCB(Vacuum Circuit Breaker),2.480877924499128,Loyalty,Bulk Purchase,Discount
622_65,Solar Solutions,2.390510247228446,Bulk Purchase,Loyalty,Discount
623_58,PSS(Compact Sub-Stations),3.144851053892361,Bulk Purchase,Loyalty,Discount
623_58,ACB(Air Circuit Breaker),3.144851053892361,Loyalty,Bulk Purchase,Discount
623_58,BBT(Busbar Trunking),3.144851053892361,Loyalty,Bulk Purchase,Discount
624_35,ACB(Air Circuit Breaker),2.6753400263103764,Loyalty,Bulk Purchase,Discount
624_35,Solar Solutions,2.6753400263103764,Bulk Purchase,Loyalty,Discount
624_35,VCU(Vacuum Contactor Units),2.6527230962652824,Loyalty,Bulk Purchase,Discount
625_89,AIS(Air Insulated Switchgear),2.624999999999999,Loyalty,Bulk Purchase,Discount
625_89,VCU(Vacuum Contactor Units),2.602802865422441,Loyalty,Bulk Purchase,Discount
625_89,E-House,2.602802865422441,Bulk Purchase,Loyalty,Discount
626_36,Pump Starter and Controller,3.290308509457033,Loyalty,Discount,Bulk Purchase
626_36,Modular Switches,3.2808779244991277,Loyalty,Bulk Purchase,Discount
626_36,RMU(Ring Main Unit),3.2357236697706115,Loyalty,Bulk Purchase,Discount
627_15,Starter,3.4409833151687437,Loyalty,Bulk Purchase,Discount
627_15,BBT(Busbar Trunking),3.390941226553049,Loyalty,Bulk Purchase,Discount
627_15,MCCB(Moduled Case Circuit Breaker),2.574957911384305,Loyalty,Bulk Purchase,Discount
628_20,AIS(Air Insulated Switchgear),4.2750087511513835,Loyalty,Bulk Purchase,Discount
628_20,VCB(Vacuum Circuit Breaker),4.2750087511513835,Loyalty,Bulk Purchase,Discount
628_20,RMU(Ring Main Unit),3.44167541781805,Loyalty,Bulk Purchase,Discount
629_76,AIS(Air Insulated Switchgear),2.499018565639891,Loyalty,Bulk Purchase,Discount
629_76,BBT(Busbar Trunking),2.4540387345226247,Loyalty,Bulk Purchase,Discount
629_76,Pump Starter and Controller,2.409058903405358,Loyalty,Discount,Bulk Purchase
630_48,Pump Starter and Controller,3.2853817327371386,Loyalty,Discount,Bulk Purchase
630_48,VCB(Vacuum Circuit Breaker),3.250505431940336,Loyalty,Bulk Purchase,Discount
630_48,ACB(Air Circuit Breaker),2.448721706203063,Loyalty,Bulk Purchase,Discount
631_58,RMU(Ring Main Unit),3.3846237835454183,Loyalty,Bulk Purchase,Discount
631_58,SDF(Switch Disconnectors),2.5413497408338506,Bulk Purchase,Loyalty,Discount
631_58,PSS(Compact Sub-Stations),2.511505996807441,Bulk Purchase,Loyalty,Discount
632_54,PSS(Compact Sub-Stations),4.348076211353316,Bulk Purchase,Loyalty,Discount
632_54,Pump Starter and Controller,3.482050807568877,Loyalty,Discount,Bulk Purchase
632_54,Modular Switches,3.473076211353316,Loyalty,Bulk Purchase,Discount
633_92,Controller,3.5296015406279784,Bulk Purchase,Discount,Loyalty
633_92,Starter,2.652543521320949,Loyalty,Bulk Purchase,Discount
633_92,ACB(Air Circuit Breaker),2.6525435213209487,Loyalty,Bulk Purchase,Discount
634_18,Modular Switches,3.290308509457033,Loyalty,Bulk Purchase,Discount
634_18,VCB(Vacuum Circuit Breaker),3.290308509457033,Loyalty,Bulk Purchase,Discount
634_18,ACB(Air Circuit Breaker),3.2808779244991277,Loyalty,Bulk Purchase,Discount
635_77,Modular Switches,3.253706964212367,Loyalty,Bulk Purchase,Discount
635_77,Controller,2.5206119949441534,Bulk Purchase,Discount,Loyalty
635_77,RMU(Ring Main Unit),2.437210383284641,Loyalty,Bulk Purchase,Discount
636_78,PSS(Compact Sub-Stations),3.3364639081917464,Bulk Purchase,Loyalty,Discount
636_78,VCB(Vacuum Circuit Breaker),2.511505996807441,Loyalty,Bulk Purchase,Discount
636_78,RMU(Ring Main Unit),2.511505996807441,Loyalty,Bulk Purchase,Discount
637_89,PSS(Compact Sub-Stations),3.3364639081917464,Bulk Purchase,Loyalty,Discount
637_89,RMU(Ring Main Unit),2.511505996807441,Loyalty,Bulk Purchase,Discount
