Partner_id,Product_id,Scheme_Type,Sales_Value_Last_Period,Sales_Quantity_Last_Period,MRP,Growth_Percentage,Discount_Applied,Bulk_Purchase_Tendency,New_Stockist,Feedback_Score,Geography_East,Geography_North,Geography_South,Geography_West,Stockist_Type_Distributor,Stockist_Type_Retailer,Stockist_Type_Wholesaler
P1002,Starter,Seasonal Offer,300353.73,150,2242.67,21.3,17.34,Medium,False,3.52,1,0,0,0,0,1,0
P1051,RMU,Cashback,305362.4733394156,128,36315.67488369704,-9.132820380345605,1.5229102630443312,Low,True,3.768974047304212,0,0,1,0,1,0,0
P1001,VCU,Cashback,86332.32,433,35548.18,27.1,18.78,Low,True,1.32,0,1,0,0,0,1,0
P1086,Solar Solutions,Loyalty Program,216170.6844676468,435,10917.490538205424,43.47222656864313,19.082239455932065,High,True,1.7678660606596843,0,1,0,0,0,0,1
P1002,Solar Solutions,Seasonal Offer,385598.56,123,47167.35,8.76,4.45,Medium,True,1.8,0,0,1,0,1,0,0
P1002,PSS,Loyalty Points,65706.12,112,15073.06,27.6,16.4,Medium,False,2.43,0,0,0,1,0,0,1
P1061,ACB,Volume Discount,392706.9439218692,439,18838.31344195236,20.166079135906816,9.686126376966085,Medium,False,3.632626524764421,0,1,0,0,0,0,1
P1007,MCCB,Cashback,237847.69176812447,101,26435.402794337337,25.082809230409264,6.603234053012138,Low,True,3.966350921716973,0,1,0,0,0,1,0
P1051,MCCB,Volume Discount,392352.7191071405,61,29301.590382275936,33.12837393138819,5.280416002272968,Low,True,4.422501301889332,0,1,0,0,0,0,1
P1054,Pump Starter and Controller,Volume Discount,320395.6498742679,551,36428.32281497783,29.557751649361183,2.7504506039603736,Medium,True,1.2338434615180611,0,1,0,0,0,0,1
P1034,ACB,Seasonal Offer,451979.3918706431,265,18483.76188927296,15.383973492477844,8.650325703730333,Low,True,1.245704926597052,0,1,0,0,0,1,0
P1001,VCB,Volume Discount,276795.61,171,37072.62,28.55,5.7,Low,False,3.8,0,0,0,1,1,0,0
P1003,VCB,Loyalty Points,361992.8,83,13860.26,35.75,5.59,Medium,False,2.35,0,0,1,0,0,1,0
P1002,BBT,Volume Discount,299546.37,101,35062.4,5.8,12.71,Low,False,4.58,0,1,0,0,1,0,0
P1056,E-House,Volume Discount,182866.6095812298,276,8985.98622246213,0.969883085024902,11.609237127086272,High,False,2.3620442349711768,0,0,0,1,0,1,0
P1002,ACB,Seasonal Offer,451421.41,458,32782.78,41.99,8.3,Medium,True,2.26,1,0,0,0,1,0,0
P1003,Starter,Volume Discount,342251.24,416,3677.71,-2.47,9.79,Medium,True,4.52,1,0,0,0,1,0,0
P1009,E-House,Seasonal Offer,206320.2807557929,290,16478.256441099897,-9.38121806285472,8.247138078925811,Low,True,1.235515780428952,0,1,0,0,1,0,0
P1053,BBT,Loyalty Program,64724.25911640225,20,43189.316494549785,6.079785812900169,18.96677121796216,High,True,4.584634306785116,0,1,0,0,0,0,1
P1045,VCU,Seasonal Offer,36123.46520658975,126,24255.627810748065,14.637731314153411,20.551057773341935,Low,True,4.749274001619823,0,1,0,0,0,1,0
P1055,ACB,Volume Discount,172389.89501454416,209,42531.86850421316,2.950578978701461,4.661974815769683,High,False,2.841744628419673,0,0,1,0,0,0,1
P1003,VCB,Loyalty Points,465318.06,382,36567.18,26.37,1.7,Low,False,4.1,0,1,0,0,0,1,0
P1049,VCB,Cashback,485466.8629422959,150,29773.652793276724,24.25129060972234,9.515362530225351,Low,True,4.126961026383792,0,1,0,0,0,1,0
P1080,Modular Switches,Volume Discount,317910.9176259788,219,3848.50969105606,23.23510687940353,15.77203909502535,High,False,1.823969380999504,0,0,0,1,0,0,1
P1002,VCB,Seasonal Offer,352999.82,253,18846.92,35.24,18.2,Low,True,2.81,0,1,0,0,1,0,0
P1003,Starter,Seasonal Offer,105229.05,266,17566.69,11.86,17.58,High,True,3.17,0,0,0,1,0,1,0
P1064,SDF,Loyalty Program,128581.61657233782,39,29381.625773244403,25.163402202214428,0.878000194465635,High,False,2.8893026026402944,1,0,0,0,0,1,0
P1010,Modular Switches,Loyalty Program,113135.8982968615,30,26851.460235298564,30.48765773764883,4.321050256979507,Low,True,3.607136395363558,0,0,1,0,0,1,0
P1010,Pump Starter and Controller,Loyalty Program,107761.68076347253,464,28621.52191829299,10.318048814442903,3.853865568708741,Low,False,1.0540051357408462,0,0,0,1,1,0,0
P1003,BBT,Cashback,269648.7,492,1159.46,12.27,11.4,Low,True,3.87,0,0,1,0,0,0,1
P1054,VCB,Loyalty Program,382650.08190328383,351,31882.96385287113,-6.977030420589346,8.164675643948312,Medium,False,4.510110402709233,1,0,0,0,0,1,0
P1020,VCB,Cashback,139150.24245648607,128,22111.09874025036,12.700936094602136,4.258509607247917,High,False,1.790713779789565,0,1,0,0,0,0,1
P1001,RMU,Volume Discount,61642.22,20,44157.7,11.68,11.86,Low,True,4.5,0,0,0,1,1,0,0
P1002,RMU,Cashback,388738.07,96,6207.21,-3.26,11.89,High,True,2.97,0,1,0,0,0,0,1
P1002,RMU,Volume Discount,226083.61,18,37528.17,19.92,16.12,High,False,3.3,0,0,1,0,0,0,1
P1001,Solar Solutions,Cashback,49663.22,473,32512.46,0.68,6.95,Low,True,3.66,1,0,0,0,1,0,0
P1064,VCU,Seasonal Offer,67042.23420583637,28,44982.351224092265,23.134286578026213,6.488045029581044,Low,False,4.848184760248758,0,0,0,1,0,0,1
P1088,VCU,Loyalty Program,205425.66485573183,447,30355.799053344672,-1.4859646661017436,8.213710849549082,Low,True,1.835754783622653,1,0,0,0,0,0,1
P1001,MCCB,Loyalty Points,48390.87,299,19730.25,10.57,3.11,Low,False,3.56,0,1,0,0,1,0,0
P1001,ACB,Cashback,487448.66,299,1615.98,-4.29,13.72,High,True,1.55,1,0,0,0,1,0,0
P1003,BBT,Cashback,263762.29,159,25515.34,29.59,13.76,High,True,4.01,1,0,0,0,0,0,1
P1080,BBT,Seasonal Offer,318359.65571971954,104,18508.964767270183,38.786534909195375,6.481356088170901,Medium,True,3.113362721506979,1,0,0,0,1,0,0
P1002,VCB,Volume Discount,54687.72,209,31563.89,32.66,12.3,High,False,1.07,1,0,0,0,1,0,0
P1002,Starter,Seasonal Offer,168268.53,459,18228.21,21.22,14.49,Medium,True,4.85,0,0,0,1,1,0,0
P1005,Starter,Loyalty Program,422275.4801151406,535,17575.07284474996,40.83394942283585,0.519970669325742,High,True,3.9570708380857935,0,0,1,0,0,0,1
P1001,Controller,Seasonal Offer,169573.7,41,26927.51,44.2,13.81,High,False,3.47,0,1,0,0,0,0,1
P1044,MCCB,Cashback,428948.06269275607,246,35845.70027329696,9.496554029535456,11.7286265040849,High,True,1.3927363245586857,0,1,0,0,0,0,1
P1069,E-House,Loyalty Program,119671.98477482852,324,9941.867941436472,-3.021445181463484,18.003518538583368,High,False,3.760370139086896,0,0,1,0,0,1,0
P1001,VCB,Cashback,36048.09,285,15034.26,17.97,2.78,Medium,True,3.12,0,1,0,0,0,1,0
P1002,MCCB,Volume Discount,365043.91,445,33437.4,48.38,2.13,High,False,1.5,0,0,0,1,0,0,1
P1001,SDF,Seasonal Offer,161926.18,358,19527.67,30.5,4.59,Low,True,4.08,0,0,1,0,1,0,0
P1002,VCB,Loyalty Points,469888.96,445,28666.21,24.71,3.89,High,False,4.53,0,0,1,0,0,1,0
P1058,VCU,Volume Discount,259658.53376053864,74,24762.887655691597,5.818450571390586,11.841138353016028,Low,False,3.980761970887304,1,0,0,0,0,1,0
P1046,Solar Solutions,Loyalty Program,175429.76311570086,369,43187.87687526636,49.88616577665394,13.075735401832736,Medium,False,2.214243745960045,0,0,0,1,0,1,0
P1015,Starter,Seasonal Offer,344289.392470776,380,26045.32970698616,32.21064019302651,6.449385177644508,High,False,3.966400281998824,0,1,0,0,1,0,0
P1003,PSS,Volume Discount,239873.22,195,37999.93,-5.12,13.72,Low,False,2.84,0,0,0,1,0,0,1
P1002,Solar Solutions,Loyalty Points,279936.0,146,40547.82,-1.78,19.73,Low,True,1.57,0,1,0,0,0,0,1
P1002,Modular Switches,Cashback,74568.96,421,35365.22,-1.27,14.21,High,False,3.79,0,0,1,0,1,0,0
P1003,Solar Solutions,Volume Discount,147543.7,143,18527.84,42.18,4.21,High,False,1.28,1,0,0,0,0,0,1
P1029,VCB,Volume Discount,229791.49699518853,430,28362.199380469174,44.62445425599957,2.202454892364772,High,False,3.676921001538328,1,0,0,0,0,1,0
P1005,RMU,Seasonal Offer,143874.44422586507,16,29658.757199794924,-11.28044182698038,18.8475652846352,Low,True,2.630250504977178,0,0,1,0,0,1,0
P1001,Pump Starter and Controller,Cashback,235445.53,338,26298.08,28.75,1.05,Low,True,2.33,0,0,1,0,0,1,0
P1009,PSS,Volume Discount,182249.45284129065,438,24063.43035386125,36.54262072417773,12.602387565222651,High,True,4.997958247190311,0,0,0,1,1,0,0
P1001,MCCB,Seasonal Offer,458350.11,337,33315.35,12.27,3.3,High,True,1.14,1,0,0,0,0,1,0
P1002,ACB,Volume Discount,327404.36,298,43522.61,13.58,18.54,Low,True,4.65,0,1,0,0,1,0,0
P1035,Starter,Cashback,24090.026418257414,233,34801.90052427278,8.402969957541746,19.97773924417885,Medium,False,1.9602714822271008,0,1,0,0,0,0,1
P1003,PSS,Loyalty Points,384564.99,371,33268.32,-1.3,19.51,High,False,1.72,1,0,0,0,1,0,0
P1087,PSS,Loyalty Program,492203.37809049897,28,18530.041580524416,14.783961928213063,16.17844133860391,Medium,True,2.681781034571144,0,1,0,0,1,0,0
P1003,SDF,Cashback,144477.89,315,18106.15,0.76,1.0,Medium,True,1.69,0,0,1,0,0,1,0
P1002,MCCB,Loyalty Points,286933.03,430,44440.58,34.2,15.14,Medium,True,1.94,0,1,0,0,1,0,0
P1074,E-House,Volume Discount,66285.05203425695,95,33992.8036130429,20.304920997514834,9.467018562024132,Medium,True,2.954157770475467,1,0,0,0,1,0,0
P1002,VCB,Seasonal Offer,152218.45,83,19847.13,11.77,4.78,Medium,False,4.08,0,1,0,0,0,0,1
P1002,MCCB,Volume Discount,235876.89,76,27564.33,15.07,19.03,Medium,True,4.49,0,0,1,0,0,0,1
P1001,Controller,Loyalty Points,98515.21,78,21781.09,43.54,10.67,Low,True,2.37,0,0,0,1,0,0,1
P1009,ACB,Seasonal Offer,330193.1866811785,204,38200.87481249986,38.91875847522118,3.365853015802888,Low,True,4.133172056726786,0,0,0,1,1,0,0
P1099,Controller,Volume Discount,279408.8465006628,215,43504.35367267711,53.46096478850715,12.693477635931998,High,False,3.930165230889003,0,1,0,0,0,0,1
P1001,PSS,Seasonal Offer,376990.53,315,12747.34,35.49,9.78,Low,False,2.74,0,0,1,0,1,0,0
P1001,Pump Starter and Controller,Cashback,356696.19,379,27323.56,18.82,7.36,Medium,False,3.82,1,0,0,0,1,0,0
P1002,Pump Starter and Controller,Seasonal Offer,250810.93835430229,187,46737.95395789753,3.574320133600394,11.321470905802032,Medium,True,1.404342611613079,0,0,1,0,1,0,0
P1003,VCU,Loyalty Points,154389.11,168,43048.1,4.65,3.39,High,False,3.17,0,0,1,0,0,1,0
P1003,VCB,Cashback,379688.08,42,25227.92,22.93,19.05,High,False,4.76,0,1,0,0,0,1,0
P1024,BBT,Volume Discount,380126.2825728357,416,26771.27325849511,4.107972954528835,12.88040328828765,Medium,True,4.027451596996015,0,0,1,0,1,0,0
P1002,RMU,Cashback,262258.34,453,44887.47,43.93,16.73,Medium,False,4.94,0,0,1,0,0,1,0
P1001,Controller,Cashback,321851.08,160,9591.58,40.01,5.63,High,False,3.7,0,1,0,0,1,0,0
P1040,VCU,Loyalty Program,229249.2917510248,328,39325.121624623614,45.38438789037655,6.8485991068858185,Low,False,1.1287868624910125,0,0,1,0,0,0,1
P1061,Pump Starter and Controller,Loyalty Program,330372.778487523,403,24371.94557711714,7.159681676722755,12.784147432753366,Low,False,1.1342152655124618,0,1,0,0,0,0,1
P1002,VCU,Seasonal Offer,15049.7,446,44184.51,1.29,0.02,High,False,3.7,0,0,0,1,0,0,1
P1020,MCCB,Cashback,41319.77285404888,263,38687.95979372331,44.46868478150238,1.3456039311494057,Low,True,2.680465518876183,0,0,0,1,0,0,1
P1003,ACB,Volume Discount,157291.1,334,34935.97,-3.79,12.56,Low,False,3.35,0,1,0,0,0,0,1
P1002,E-House,Loyalty Points,431561.08,77,49079.32,25.71,9.68,Medium,True,4.85,0,1,0,0,1,0,0
P1042,VCU,Seasonal Offer,323190.57532788947,283,52616.488508143,23.022975479208807,11.056128298509869,Low,True,3.2878075691192614,1,0,0,0,0,1,0
P1090,AIS,Volume Discount,47389.288387101886,237,31997.93305089533,37.11304651660842,2.282719482802016,Low,True,2.3534232575632017,1,0,0,0,1,0,0
P1017,VCB,Cashback,465011.3757446468,173,8983.383676915297,12.143699952332902,7.385363449475126,Low,True,4.64116288812896,1,0,0,0,0,0,1
P1002,ACB,Cashback,187295.35,453,21016.96,15.69,12.82,Low,True,1.31,1,0,0,0,1,0,0
P1002,Solar Solutions,Seasonal Offer,262115.53,320,6412.78,39.53,2.52,Medium,False,2.18,0,0,1,0,0,0,1
P1059,BBT,Cashback,20969.869558945476,138,8775.257537788228,32.08034465383585,14.697902468696716,Medium,True,1.6499467081438537,1,0,0,0,0,1,0
P1001,SDF,Volume Discount,208950.53,422,21286.32,47.86,10.73,High,False,1.13,0,0,1,0,0,1,0
P1085,RMU,Seasonal Offer,267089.5316613233,566,5670.9637868749305,-6.298597730892724,20.684190578392663,High,True,3.738756694721401,0,1,0,0,0,1,0
P1068,VCU,Seasonal Offer,295489.15607108106,592,11245.176966564222,26.2393977821858,3.3173090749192133,High,True,4.420439085480261,0,0,0,1,1,0,0
P1031,ACB,Seasonal Offer,556029.912636905,456,13232.643079652182,11.002587708254056,3.597312313913684,Medium,True,1.2028379052775404,0,1,0,0,0,0,1
P1044,Starter,Volume Discount,476452.179613083,191,25373.1758434582,22.56953246186202,15.969652164293274,High,False,2.500024696076256,0,1,0,0,0,0,1
P1002,Starter,Volume Discount,418508.98,178,43332.05,23.43,19.41,Low,False,2.75,0,0,1,0,1,0,0
P1001,Controller,Loyalty Points,69415.96,482,4444.23,0.37,9.52,Medium,True,2.19,1,0,0,0,0,0,1
P1001,Pump Starter and Controller,Volume Discount,453246.08,268,20862.25,24.62,6.29,High,True,4.95,0,0,0,1,1,0,0
P1001,VCU,Cashback,86332.32,433,35548.18,27.1,18.78,Low,True,1.32,0,1,0,0,0,1,0
P1067,SDF,Seasonal Offer,368570.3186923016,111,3541.5585805258897,42.07666258585355,9.506166553339137,Medium,True,3.999239928541949,0,0,1,0,1,0,0
P1003,Solar Solutions,Volume Discount,470903.3,488,38032.88,-4.84,15.16,Medium,False,3.11,0,0,0,1,0,1,0
P1002,Starter,Seasonal Offer,16013.99,388,27618.41,14.29,16.16,High,True,2.19,0,0,0,1,0,0,1
P1003,PSS,Seasonal Offer,226447.45,447,27134.12,-0.89,4.74,Medium,False,3.76,0,0,1,0,0,1,0
P1082,RMU,Volume Discount,416485.3290963756,70,17809.4131601583,50.087054953758965,16.793198474449476,Medium,False,2.35935558273337,0,0,0,1,0,0,1
P1003,Controller,Cashback,10158.61,404,15165.68,-0.46,9.43,Low,True,3.4,0,0,0,1,0,0,1
P1001,Controller,Loyalty Points,102471.68,258,40714.6,5.36,2.24,High,False,4.0,1,0,0,0,0,1,0
P1003,RMU,Seasonal Offer,104635.39,449,7006.63,32.84,0.49,High,False,3.02,0,0,0,1,0,0,1
P1002,PSS,Seasonal Offer,51242.83,264,29304.64,12.64,14.04,Medium,False,1.36,0,0,1,0,0,1,0
P1092,AIS,Seasonal Offer,330333.5371868301,333,15913.643203053998,19.171294669204336,17.05319251173889,High,False,5.0,0,0,1,0,1,0,0
P1092,Controller,Loyalty Program,63082.93932721598,478,5090.708959883092,48.76269625257368,0.453817120022196,Low,True,1.7173986530318337,0,1,0,0,1,0,0
P1002,RMU,Seasonal Offer,126617.92,199,25542.63,17.97,14.42,Low,False,3.53,1,0,0,0,0,0,1
P1002,BBT,Volume Discount,445218.19,109,27647.64,11.68,4.18,Low,True,1.99,0,0,0,1,0,0,1
P1062,Modular Switches,Seasonal Offer,286827.7439499317,230,24577.36015203036,-0.7447932409100771,3.685707251388517,Medium,True,4.922310072718302,0,0,0,1,0,0,1
P1001,SDF,Volume Discount,467153.0,489,6249.36,10.89,0.3,Medium,False,1.36,0,0,0,1,1,0,0
P1010,Modular Switches,Seasonal Offer,202442.0573074938,89,34763.29336505075,33.00331630148362,2.6113860434585505,Medium,True,3.468906602544186,0,0,0,1,0,0,1
P1075,BBT,Seasonal Offer,194940.1241413665,398,10328.875695547387,0.4635441674606794,8.477129922762119,Medium,True,2.596852807953467,0,0,1,0,1,0,0
P1003,BBT,Seasonal Offer,35745.31,205,24000.63,0.78,2.8,Low,True,2.48,0,0,1,0,0,1,0
P1068,E-House,Loyalty Program,110479.49244928495,449,39526.67638711616,-0.2839913428526764,19.95132789046056,High,True,2.5029202638789863,0,1,0,0,1,0,0
P1084,Solar Solutions,Volume Discount,300965.6932170672,415,27606.57135016248,50.2349328307533,0.1050145238285619,Medium,True,2.256806244611357,0,1,0,0,0,0,1
P1002,BBT,Seasonal Offer,70206.77,311,38766.88,42.56,15.65,Medium,False,1.95,0,1,0,0,0,0,1
P1049,VCB,Volume Discount,358575.1911811143,322,38830.10993862853,11.1844293559814,9.074872656686114,Medium,False,1.3964469820283858,0,1,0,0,0,0,1
P1064,Pump Starter and Controller,Seasonal Offer,360121.60137439164,249,23771.071493664724,-6.758399346836865,12.536493872568265,Medium,False,3.8619662842815714,0,1,0,0,0,0,1
P1065,VCB,Cashback,395039.4791637104,30,23647.517259899272,9.730823328892258,12.324848393358828,Medium,True,3.762939583420896,0,0,1,0,0,1,0
P1002,VCB,Volume Discount,205861.95,76,44312.42,44.08,1.91,Medium,True,2.99,0,1,0,0,0,0,1
P1002,PSS,Seasonal Offer,372982.39,385,49416.19,33.72,11.3,Low,False,4.67,0,0,0,1,0,1,0
P1001,Modular Switches,Seasonal Offer,142760.73,387,22474.09,39.07,6.06,Low,True,3.53,1,0,0,0,1,0,0
P1081,E-House,Seasonal Offer,269298.0801803091,93,44682.8637293708,4.280308596660927,1.290627498075145,High,False,4.210022598502842,0,1,0,0,0,0,1
P1085,Controller,Cashback,238129.42391339407,48,47407.22053069994,11.978507575256064,9.8945597514016,Medium,False,1.1547890460989418,1,0,0,0,1,0,0
P1067,VCB,Seasonal Offer,357316.4656013513,340,27840.98888786742,31.07175296175708,21.753743201825703,Low,True,1.714357566927272,1,0,0,0,0,0,1
P1002,Starter,Cashback,541277.9059339754,45,45758.18535840658,19.822292983749584,19.13055148927323,High,True,1.072374662659436,0,1,0,0,0,1,0
P1001,ACB,Volume Discount,152021.99,400,26102.26,19.5,19.69,Low,True,2.42,1,0,0,0,0,0,1
P1002,Starter,Loyalty Points,447647.78,353,15071.86,17.41,17.05,Low,False,3.77,0,0,1,0,0,0,1
P1003,AIS,Volume Discount,476668.32,31,1753.69,23.77,14.44,Low,True,3.64,0,0,0,1,1,0,0
P1087,Controller,Seasonal Offer,377440.07405384287,379,50152.51119202708,2.741310422066876,11.097215691224267,Low,True,1.455237805773737,0,1,0,0,0,0,1
P1092,Solar Solutions,Cashback,328075.784712792,128,20656.415063931807,57.577423380462,15.516543431598988,Low,True,1.2969316256035488,0,0,1,0,0,0,1
P1002,AIS,Volume Discount,266275.74,104,30771.29,42.78,8.36,High,True,1.78,1,0,0,0,1,0,0
P1001,PSS,Cashback,33759.71,287,2952.86,47.34,6.24,Low,False,1.2,1,0,0,0,0,1,0
P1093,SDF,Cashback,80520.57529310581,109,37816.85323066192,9.915933559371194,16.660586888361284,High,True,1.359462162448232,1,0,0,0,1,0,0
P1002,VCU,Loyalty Points,113687.04,373,12461.77,43.78,10.47,Low,False,3.81,1,0,0,0,1,0,0
P1009,E-House,Volume Discount,51075.75921518988,241,17675.084317210683,3.937095971027917,2.0877226457595537,High,True,2.1045886358673367,0,0,0,1,0,1,0
P1094,VCU,Cashback,406002.554094912,446,26075.73274276802,2.370061473703273,1.684687704121426,Low,True,3.6550234925516687,0,1,0,0,1,0,0
P1013,Controller,Cashback,12243.110356792911,377,21236.03989000832,-2.431207559736106,0.1642307920477614,Low,False,3.968921840377753,0,0,1,0,0,0,1
P1026,PSS,Loyalty Program,52533.08481781079,82,12478.173269218203,37.29099868742272,16.590963438473686,Medium,True,4.04370447643739,1,0,0,0,0,0,1
P1003,SDF,Volume Discount,346018.54,392,9890.88,22.84,13.07,High,True,2.08,0,0,1,0,0,0,1
P1049,E-House,Seasonal Offer,155957.5321605803,345,9245.186545521234,16.643782007682866,7.502275682896764,Low,False,3.911411156604456,0,0,1,0,0,1,0
P1087,BBT,Seasonal Offer,352759.78087081684,350,28702.279669658798,31.57972484514708,11.748495972085191,Low,True,1.398870337295129,0,0,1,0,0,0,1
P1003,BBT,Seasonal Offer,180749.46,292,11194.52,13.79,12.4,Low,True,3.51,0,0,1,0,0,1,0
P1003,AIS,Seasonal Offer,361102.66,138,41048.24,8.7,7.58,Low,False,4.97,0,0,0,1,0,1,0
P1002,SDF,Cashback,143374.97,60,19479.81,2.59,15.51,Medium,False,2.77,0,0,1,0,0,0,1
P1004,MCCB,Cashback,163883.90183344248,113,12021.580469089493,8.96202419796864,9.728361174319112,Medium,True,4.437016311092295,0,0,0,1,0,1,0
P1003,Solar Solutions,Loyalty Points,366614.28,245,32515.22,16.61,16.46,Medium,True,1.4,0,0,1,0,0,0,1
P1043,RMU,Cashback,91112.1639746674,290,43445.71664181806,9.676650583882276,3.2913146803892155,High,True,2.530007082676712,0,0,1,0,0,1,0
P1012,Starter,Volume Discount,259567.6987535635,125,38106.89319467921,30.419753401992416,9.68281501225731,High,False,1.4870329016632853,0,0,0,1,0,1,0
P1052,Modular Switches,Seasonal Offer,61868.68139161036,122,39772.03716985664,-3.7903757143509127,15.43948300664164,Low,True,1.3988476537661163,0,0,1,0,0,0,1
P1007,BBT,Cashback,243237.27295535296,74,10631.683174735455,-2.2187074004996505,5.454992480898545,Medium,False,2.932610193556297,0,1,0,0,0,0,1
P1002,ACB,Loyalty Points,284710.39,444,23118.85,24.61,17.1,Medium,True,4.71,1,0,0,0,0,1,0
P1006,AIS,Loyalty Program,392547.0223289415,284,20912.392131009696,4.573877786554768,16.302482196012214,Medium,False,3.2708445412960785,0,0,0,1,0,1,0
P1002,PSS,Volume Discount,289070.28,263,5118.62,6.93,2.88,Low,False,2.78,1,0,0,0,0,1,0
P1003,MCCB,Volume Discount,112232.69,153,8641.76,-1.85,11.03,Medium,False,4.54,1,0,0,0,0,0,1
P1003,VCU,Cashback,125377.98,295,3227.9,31.95,15.87,Low,False,3.6,0,0,1,0,1,0,0
P1043,SDF,Seasonal Offer,190991.24239044703,27,38913.590168554045,14.846105336178756,2.7376907593794697,High,False,1.946553939510825,1,0,0,0,0,0,1
P1001,E-House,Loyalty Points,60127.45,278,5586.73,21.66,3.14,Low,False,2.97,0,0,0,1,0,1,0
P1002,SDF,Loyalty Points,458133.27,277,15789.03,-5.45,2.34,Low,True,2.82,1,0,0,0,0,1,0
P1090,MCCB,Seasonal Offer,46533.04036688277,341,3099.1353642195945,12.17025465800919,12.115844545813168,Low,True,4.070426996424167,0,0,1,0,0,1,0
P1047,SDF,Volume Discount,327215.09766337014,331,21889.89211542685,-3.518780431560201,17.67322307039339,Low,True,4.710900888170182,0,1,0,0,0,0,1
P1001,Solar Solutions,Seasonal Offer,210195.82,320,46762.41,9.6,17.65,Medium,False,1.08,1,0,0,0,0,0,1
P1049,Controller,Loyalty Program,177879.9492401625,233,32373.531594107077,44.21075125764334,5.4159285262661925,Medium,True,3.0142140071366224,0,1,0,0,1,0,0
P1002,RMU,Seasonal Offer,119968.62,470,34058.66,35.0,10.06,High,False,2.57,0,1,0,0,1,0,0
P1001,BBT,Volume Discount,399959.89,451,2668.77,17.65,17.37,High,False,2.9,0,0,0,1,0,1,0
P1091,AIS,Cashback,305885.484882059,167,43617.78164094171,0.6612308042882001,10.252472547860329,Medium,True,2.3234066186868567,0,1,0,0,1,0,0
P1001,RMU,Volume Discount,230961.43,456,49343.63,25.65,11.23,Medium,True,3.04,0,0,1,0,0,1,0
P1025,Starter,Loyalty Program,228738.38989934392,199,30368.32245395004,34.54289206196923,1.203667271212972,High,True,5.0,0,0,1,0,0,1,0
P1091,Modular Switches,Cashback,349971.5763675792,415,15733.052792609707,45.39173633413166,7.140239868062442,Low,False,2.083695684170666,0,1,0,0,0,1,0
P1002,PSS,Seasonal Offer,392788.15,450,1717.57,-0.37,14.49,Medium,False,1.54,1,0,0,0,0,1,0
P1003,RMU,Volume Discount,194040.98,487,27359.06,22.36,7.48,High,True,3.37,0,1,0,0,1,0,0
P1001,AIS,Volume Discount,59464.98,405,24927.36,25.05,10.16,Low,False,3.94,0,0,0,1,0,1,0
P1001,Starter,Loyalty Points,430452.7,381,14713.95,38.86,10.13,High,False,3.29,0,1,0,0,0,0,1
P1021,Controller,Cashback,247995.09949832983,138,13845.895277923124,-5.350463912132104,1.6971730074340003,Low,True,2.272479879377461,0,0,0,1,0,1,0
P1001,SDF,Volume Discount,48876.59,169,34388.94,-0.44,19.17,Medium,False,3.63,0,0,0,1,0,1,0
P1001,BBT,Cashback,366846.68,47,5841.25,43.32,2.98,High,True,4.68,1,0,0,0,0,0,1
P1056,BBT,Loyalty Program,49975.723267480455,221,13614.221238330289,8.240483121154384,17.561776881050694,Medium,False,1.0581153065327151,0,1,0,0,1,0,0
P1069,SDF,Cashback,324521.0527803049,237,9574.996213113604,10.87680814539186,1.460965340658018,Medium,False,3.016195166627796,0,1,0,0,0,1,0
P1068,AIS,Cashback,495236.58421620645,147,16459.871243767902,38.917333516494736,4.522441783167459,High,True,3.4694680106284306,0,0,0,1,0,0,1
P1001,Controller,Seasonal Offer,62959.4,465,13980.07,30.51,14.13,Low,False,2.27,0,0,1,0,1,0,0
P1003,E-House,Volume Discount,254999.84,171,41373.68,23.4,2.88,Medium,False,2.02,0,0,0,1,0,1,0
P1003,RMU,Cashback,189342.0,171,29054.98,7.86,17.76,High,True,2.81,0,0,1,0,0,0,1
P1003,PSS,Volume Discount,283360.09,480,42513.9,21.09,13.61,Medium,False,4.72,0,1,0,0,1,0,0
P1070,E-House,Loyalty Program,183133.95294704364,91,40757.68123821641,45.27341226870992,4.996389763889161,Low,True,4.55482018037831,0,0,1,0,0,0,1
P1072,VCU,Cashback,195216.2430957358,160,47614.00385580812,42.16968263464285,11.478657937510212,Low,False,4.24505986971794,0,0,0,1,1,0,0
P1024,AIS,Cashback,20509.32806940231,97,8114.132379097705,35.48260429800829,7.727801255473749,Low,True,3.287605769829167,0,0,0,1,1,0,0
P1063,Starter,Volume Discount,141237.63183499777,213,25415.471501210133,34.30665054861675,0.3092890013139078,High,False,4.335764200044749,0,0,0,1,0,0,1
P1011,BBT,Cashback,377910.43196810473,73,27544.75633171593,-1.738778010402635,15.551486026355311,Low,True,2.1341291044225588,0,0,0,1,0,0,1
P1002,E-House,Seasonal Offer,108360.28,47,24019.3,43.07,11.99,Low,False,4.46,0,1,0,0,0,0,1
P1003,Controller,Volume Discount,194123.15,91,40327.05,-0.43,19.04,Low,True,4.42,0,1,0,0,1,0,0
P1003,Controller,Cashback,186924.2,100,41171.69,-4.27,6.21,High,True,2.13,0,1,0,0,1,0,0
P1002,VCU,Loyalty Points,80465.65,342,44762.17,14.04,8.65,Medium,True,4.73,1,0,0,0,1,0,0
P1036,VCU,Cashback,15853.855345779404,513,34448.29084736674,3.133689678685709,5.34347860369831,Medium,True,3.170750278439407,1,0,0,0,0,1,0
