Partner_id,Product_id,Geography,Stockist_Type,Scheme_Type,Sales_Value_Last_Period,Sales_Quantity_Last_Period,MRP,Growth_Percentage,Discount_Applied,Bulk_Purchase_Tendency,New_Stockist,Feedback_Score
P1092,Controller,North,Distributor,Loyalty Program,63082.93932721598,478,5090.708959883092,48.762696252573676,0.453817120022196,Low,True,1.7173986530318335
P1063,ACB,East,Wholesaler,Volume Discount,428009.9297941412,18,45385.803974454415,46.1596662112476,11.049686209534473,High,True,1.0421561927517191
P1025,Controller,South,Retailer,Seasonal Offer,440549.7568837646,435,41930.19986384832,6.508087459189863,12.316169099658294,Medium,False,2.626718369668518
P1000,SDF,North,Distributor,Seasonal Offer,96938.83892366244,228,39916.28772247842,17.470677314703835,2.9467410089794153,Medium,False,2.2583883810162524
P1043,VCU,West,Distributor,Seasonal Offer,561107.1530110205,87,26927.727221079702,18.202698588679862,15.183182111911991,Medium,True,2.4599951430067932
P1066,MCCB,North,Wholesaler,Volume Discount,258481.17360294732,78,20581.256810663665,-5.871921871366778,19.93573013655358,Medium,False,2.0345406249404276
P1081,PSS,East,Distributor,Cashback,352588.7714027857,440,45399.47490146019,-5.019685530238905,16.04224985782377,High,True,2.4830821157039287
P1076,VCB,West,Wholesaler,Cashback,263534.4136280791,135,51398.56883258341,6.799176511832288,10.328464958380087,High,True,4.518457071953658
P1046,Starter,West,Retailer,Seasonal Offer,385004.4907419863,472,52006.22825436963,41.20036829361425,3.3683774514095073,Low,True,3.6502346000019736
P1040,AIS,West,Retailer,Cashback,288136.7758816465,341,51988.10917784843,25.65910952084452,1.8912545402344745,Medium,True,1.7014101967982995
P1014,VCU,West,Distributor,Seasonal Offer,210610.50737385082,301,29587.29548951064,3.5127126020373387,9.819464081599696,High,False,2.4930520576387196
P1094,PSS,North,Distributor,Loyalty Program,273014.9385256579,402,42426.38844571439,44.09154059132597,16.26239301305029,Low,True,1.067106760264894
P1065,Pump Starter and Controller,West,Wholesaler,Cashback,367065.9657735181,321,30841.768097461874,-8.750938089418952,16.728656351332155,High,True,2.597774853769262
P1023,BBT,West,Wholesaler,Seasonal Offer,210081.16424802208,75,6394.5516623972635,27.75432417036833,2.269549625981604,Low,False,4.27596004687409
P1059,Solar Solutions,North,Wholesaler,Volume Discount,506895.9765490711,430,4769.1304478340635,11.669181912710041,3.1198676254357287,Medium,True,2.397842459083225
P1090,MCCB,South,Retailer,Loyalty Program,81161.82638755429,422,41432.46678287588,-2.1164293144725,22.888829482201906,Medium,False,1.7162340015354633
P1027,VCU,East,Retailer,Volume Discount,366865.9998214174,346,30745.124217402838,-3.7660881409604223,13.282961424073864,Medium,False,4.300118856363713
P1074,ACB,South,Retailer,Seasonal Offer,9394.872610086752,226,9184.458833295446,-6.7411188194410965,10.521200238732186,High,True,1.1737806505237565
P1041,ACB,East,Retailer,Seasonal Offer,10306.922072774398,98,8158.302961225723,41.60797533502367,5.5674841001751165,High,True,4.619033298335944
P1077,Solar Solutions,South,Wholesaler,Cashback,412127.6484017935,38,44695.826217928385,5.786672326943668,9.02261458558985,High,True,1.822684205834504
P1077,SDF,South,Distributor,Seasonal Offer,234951.93604423528,84,21511.87479704895,8.468210495422863,18.86122446946545,High,False,2.9635937281332727
P1037,Controller,East,Distributor,Volume Discount,120790.707645198,279,16022.113499455563,14.88550328741742,9.678231464292733,High,True,3.936812154776071
P1000,VCB,East,Wholesaler,Seasonal Offer,44888.42536457071,375,916.5294019993029,42.56450101574348,12.214210604018572,Low,True,2.052880975400994
P1038,AIS,South,Wholesaler,Volume Discount,219750.7951670346,258,45037.2353527626,39.63074295055512,8.044936314287432,Low,True,3.1329508985407255
P1027,BBT,West,Wholesaler,Loyalty Program,130650.18566620449,245,19164.483348154048,54.48712842584377,21.506246714403506,High,False,3.267269006037143
P1049,Controller,West,Retailer,Cashback,446527.5362499867,358,27173.58239584123,38.47790314712624,5.06922224678636,Low,True,5.0
P1092,ACB,East,Wholesaler,Volume Discount,307315.72502320656,410,42045.098729149126,37.815894507103074,9.17086344274767,High,True,1.6971259010738617
P1092,Starter,South,Retailer,Seasonal Offer,82703.30135843059,43,39356.429360946175,5.587185682054861,4.125675348828164,High,True,3.956474021542526
P1081,Solar Solutions,North,Wholesaler,Seasonal Offer,14321.96617105708,413,35237.86237130112,19.697278913765455,12.324020773099605,High,False,4.3412694972302335
P1034,PSS,West,Distributor,Cashback,84403.92044097728,32,38500.25874506748,28.662833938614877,7.628700956655106,Low,False,3.653964845962569
P1061,Controller,South,Wholesaler,Volume Discount,174160.7750838605,393,11996.598132590017,43.20399169024556,12.795801575247117,Low,True,2.1533802261296033
P1014,BBT,South,Distributor,Loyalty Program,72228.68352049042,411,44753.24058163645,48.87053207273395,13.355537950149186,Medium,True,3.961867810250207
P1085,VCB,South,Distributor,Loyalty Program,231253.53076769877,243,28108.244489610148,5.567618783123302,1.2621737626035645,High,False,1.3386216872556616
P1009,ACB,North,Distributor,Volume Discount,347777.6550912069,56,23627.302933046638,22.27666519312808,9.235656400385485,High,True,3.8419448050985343
P1091,AIS,North,Distributor,Cashback,305885.484882059,167,43617.78164094171,0.6612308042882001,10.252472547860329,Medium,True,2.3234066186868567
P1020,Modular Switches,South,Retailer,Loyalty Program,33757.122523057755,80,3504.573677203152,34.168074744338504,22.64138483095401,Medium,False,2.365929759374566
P1040,RMU,East,Distributor,Seasonal Offer,284372.1819731731,266,31586.28619694969,-3.599995785500934,6.8818834312959964,Low,False,2.2521556403387017
P1096,PSS,North,Distributor,Loyalty Program,221596.3806195144,69,39187.77022489109,21.81894689556642,10.613799402713731,Medium,True,4.044576912166228
P1046,VCU,West,Retailer,Seasonal Offer,119482.7821678692,50,37997.41356693451,30.882736839668837,14.565727558027186,High,False,2.936982587974609
P1075,Pump Starter and Controller,East,Wholesaler,Cashback,257947.77156213738,126,3658.12768399295,26.321523138920657,15.476910098439523,High,True,3.443404323953854
P1051,Solar Solutions,East,Distributor,Seasonal Offer,155922.5575310946,149,14374.615578168181,18.376196232855026,9.752187531287735,High,True,1.1648028152417302
P1008,VCU,East,Retailer,Cashback,200400.88145640653,363,12586.051104026074,-0.27635549591496006,14.56547628193118,Low,True,4.358837373612394
P1006,MCCB,West,Retailer,Seasonal Offer,347597.0418752123,338,35900.77300509185,13.008046201642806,0.10624124108887886,Low,True,1.1401294161539595
P1004,PSS,North,Distributor,Cashback,410396.80286531127,31,11348.113019203918,-10.930971835278662,5.109783644448375,Low,False,2.7875860122047498
P1021,Controller,West,Retailer,Cashback,247995.09949832986,138,13845.895277923124,-5.350463912132104,1.6971730074340003,Low,True,2.272479879377461
P1046,SDF,West,Distributor,Cashback,319040.8921505795,305,10874.136694125298,47.39189717917473,3.0307183902667987,High,True,3.9451879401567
P1057,Pump Starter and Controller,West,Retailer,Cashback,372589.3432579702,188,2850.8282989555732,24.23333738058881,12.846488613992141,Low,True,1.1084377111511496
P1063,ACB,South,Wholesaler,Loyalty Program,404686.9419155972,348,26801.984056768568,28.624959438042666,11.902677697561813,Low,False,4.351620629518265
P1061,ACB,North,Retailer,Loyalty Program,55387.96045205915,87,5074.26083911985,2.402254628386501,1.7898766722469333,Medium,True,2.383829463587393
P1024,Pump Starter and Controller,West,Retailer,Seasonal Offer,285568.2801448995,281,25501.149027098774,12.246907968326054,12.712412794282479,Medium,True,3.081718943282432
P1030,Modular Switches,East,Retailer,Volume Discount,446489.4734739845,215,14258.183303011847,45.147642539999985,20.22303115605662,High,False,4.810010641661157
P1022,SDF,East,Wholesaler,Cashback,418517.0296133655,412,30790.985825568525,-1.9407636072470613,2.00209456625833,Medium,True,4.81929959055098
P1082,SDF,East,Retailer,Seasonal Offer,211698.92187803047,457,13889.211083668928,-3.257982775471508,5.88087928390758,Low,False,1.4913513179722298
P1020,BBT,North,Wholesaler,Volume Discount,83353.72321973137,155,13860.261037366185,11.366091990795601,14.720758863875902,Medium,True,3.353533781502596
P1005,BBT,North,Wholesaler,Cashback,406448.2356894554,239,9286.773021482382,23.685638127827403,4.352329647698774,Low,False,2.170377052959161
P1029,Modular Switches,West,Distributor,Cashback,227090.57733983724,134,49017.34224662132,8.332912015280147,13.028479793218018,Low,False,3.909578516430505
P1074,PSS,North,Retailer,Loyalty Program,21187.207926553063,249,5876.499663912601,43.0018688697808,18.299564402275962,Low,False,5.0
P1016,RMU,North,Wholesaler,Loyalty Program,136594.78340634296,248,50229.579059482916,-8.730994060198718,4.721119537103577,Low,True,4.218476320848885
P1063,BBT,North,Distributor,Cashback,337609.9613923561,418,3741.450659081279,-5.528703374067688,0.00830370420700891,Low,False,3.0662020731834247
P1033,Pump Starter and Controller,South,Distributor,Volume Discount,75503.35562438244,579,37207.86835709536,-8.108543919155894,13.746960418333112,High,True,1.9899169234041096
P1009,MCCB,West,Distributor,Loyalty Program,67920.27756912282,72,33442.378959527465,36.79323062005406,22.150101039954112,Medium,False,3.130267539042098
P1075,Modular Switches,West,Distributor,Seasonal Offer,89193.56121317134,262,51515.01455307975,30.263967038628024,0.8662056319336037,Low,False,3.2037907690616216
P1073,Pump Starter and Controller,South,Distributor,Loyalty Program,70414.15458575095,371,12219.488873126882,9.928001477289605,11.548868697801302,Low,False,2.07591411576885
P1026,ACB,West,Retailer,Volume Discount,297454.62043967645,202,38569.995768127854,37.64328442790159,3.1530442387174795,Medium,False,4.331496570891267
P1024,VCU,West,Retailer,Seasonal Offer,471635.6979641603,408,34056.29851843064,33.0596212144374,17.30518772559642,High,True,1.7124551419704168
P1008,VCB,West,Retailer,Loyalty Program,30302.974609687924,594,4207.059132804357,8.964000387196046,12.661866161299281,Low,True,3.260505378601242
P1003,Starter,South,Retailer,Cashback,225886.55908327413,542,50989.636694422756,0.22798091132010714,5.096120151626446,Low,False,3.3590817637882004
P1096,SDF,East,Distributor,Volume Discount,185673.84208041482,228,24807.401738171608,25.88847571583411,12.405419335568322,High,False,3.322243945952518
P1041,Modular Switches,South,Distributor,Loyalty Program,42764.68250219858,441,30298.62046609377,5.501762470866568,17.726758876352218,Medium,False,1.3362027793186027
P1033,Controller,East,Retailer,Seasonal Offer,62338.59451485222,217,35215.44101044733,4.086943196333355,15.396351863324021,High,False,2.693814452271397
P1079,SDF,South,Distributor,Volume Discount,240130.43233695198,114,10489.674394151329,4.521052362750008,4.81891747381385,Low,True,3.805512555020036
P1015,Starter,North,Retailer,Loyalty Program,13025.079074110332,320,15004.992926067476,35.73873867734459,15.657437786137612,Medium,False,4.657273971138046
P1036,PSS,South,Wholesaler,Cashback,388906.4255220396,431,7986.587938141642,35.75546330981738,8.125428269618054,Low,False,3.045007121550276
P1099,BBT,West,Retailer,Cashback,169518.90948172097,441,42236.81579350689,17.41678877335358,3.82785715282567,Low,True,3.9181995977840147
P1029,Pump Starter and Controller,South,Retailer,Cashback,125291.22518329503,24,4763.595879725636,35.37213644063923,8.27719719057713,Medium,True,2.197713920502293
P1058,Controller,West,Wholesaler,Seasonal Offer,506450.2828231415,343,17079.717228561178,-6.16427730024993,5.103264678262678,High,True,5.0
P1078,VCB,South,Wholesaler,Loyalty Program,299242.52572133165,392,33610.76207386017,34.62117810880726,1.7044479898118394,Medium,False,3.415241902690754
P1006,Pump Starter and Controller,North,Distributor,Volume Discount,191687.77215912266,185,11106.580593218161,30.280816202987932,12.837683424623638,Medium,True,4.337697575500322
P1010,SDF,East,Wholesaler,Seasonal Offer,12457.015274149075,157,44888.8947863281,30.561035949774148,11.648968099262074,High,False,3.885230164372247
P1038,Starter,East,Retailer,Loyalty Program,24645.986708443565,301,1503.9107109552965,48.95481336329321,14.385475730346993,High,True,3.0259034179910973
P1033,SDF,South,Distributor,Seasonal Offer,393103.73169522686,224,14542.667808577502,16.586160159450383,3.7827908902040046,Low,True,1.7659083312079922
P1073,SDF,West,Retailer,Cashback,201878.1426250731,296,23508.55808175995,17.58161893075842,0.6784508710164655,Medium,False,2.019797260400495
P1010,Starter,West,Retailer,Loyalty Program,187972.1655842623,396,35817.1170522544,7.091891082253766,13.528787062265419,Medium,True,3.5722373610459273
P1037,ACB,West,Wholesaler,Loyalty Program,329994.06495501386,427,20844.540244064166,2.3037353236710825,1.940851826467498,High,True,4.138766310719027
P1004,PSS,North,Retailer,Seasonal Offer,87747.74630653144,192,41237.55621460168,-6.034645593579331,18.43353402932472,High,True,4.394018344368065
P1075,BBT,North,Retailer,Loyalty Program,407133.2645993952,283,21149.18520589542,54.014150063961196,10.336798841896929,Low,True,3.2166035216849806
P1043,Modular Switches,South,Distributor,Volume Discount,198221.1524516081,541,34117.944491285176,28.820317461748417,9.391605334485604,Low,True,3.4195177066435583
P1017,BBT,West,Distributor,Volume Discount,158366.58725664392,560,29280.128467661667,-9.19770888836856,5.109212569110128,Medium,True,4.628464941497138
P1061,SDF,North,Distributor,Loyalty Program,137259.1924344694,114,4466.879674956534,15.51941496037239,5.047415139791049,Medium,True,4.374005820562041
P1033,Controller,West,Distributor,Seasonal Offer,375734.4446786504,577,30945.695137285682,41.32369749608349,2.759739825067599,Low,False,4.121138257300914
P1077,ACB,South,Distributor,Cashback,319880.2854989076,91,16336.60448321851,3.047388620027996,1.7202199160572835,Low,True,3.71496030356046
P1096,MCCB,West,Retailer,Seasonal Offer,523331.9944475785,323,34236.28833316115,39.79301059162738,19.427503383338127,High,False,4.870062226642504
P1011,RMU,North,Wholesaler,Loyalty Program,134271.30231593957,544,1092.8224755603803,19.805790395520113,17.853271870432348,Low,True,3.776783079256001
P1030,PSS,East,Wholesaler,Seasonal Offer,58374.773040994405,476,4253.360957212679,31.461575308416425,4.854657691113224,Medium,False,1.9155084934031614
P1000,SDF,West,Retailer,Cashback,115234.49003753548,77,28609.840800449987,-0.3450604803057938,11.435702181383782,Low,True,5.0
P1088,BBT,West,Distributor,Cashback,259148.34837339586,71,29870.16715376535,32.012957553108784,8.068277883814865,Low,False,3.142855321516482
P1037,Modular Switches,East,Distributor,Volume Discount,448602.3281184169,64,24715.156022981344,48.71361540830493,16.54268773178025,High,True,1.7130440476267026
P1096,E-House,North,Distributor,Volume Discount,130644.07657629125,459,42289.67873754938,2.978326809429134,15.206365022962286,Medium,True,1.9267017161906328
P1070,RMU,East,Wholesaler,Volume Discount,245685.44832053749,285,3476.1552199070466,32.89342762708147,9.237681761381687,High,True,3.8342095509863636
P1015,Pump Starter and Controller,North,Wholesaler,Loyalty Program,366180.6517300603,133,2275.183183352428,0.19449601928780602,15.864197541139703,High,False,1.831267062601186
P1033,E-House,South,Retailer,Volume Discount,330227.42443702073,495,14338.902592805402,-9.067756981799619,2.1980145090468914,Low,False,1.386682172639559
P1020,PSS,West,Distributor,Loyalty Program,539550.8761975134,152,39002.96781934232,9.89736463319735,14.829956198138351,Medium,False,1.2492519069892734
P1020,MCCB,West,Wholesaler,Loyalty Program,453071.64893186616,395,31197.401463373626,-2.808406342790259,14.11377595238465,Low,False,3.7005158927059556
P1034,Pump Starter and Controller,South,Retailer,Seasonal Offer,410715.93109573703,126,50654.979393983915,37.01990090623124,17.368303788939404,Medium,True,1.5287871709198857
P1016,Controller,West,Retailer,Volume Discount,276706.82566470135,34,12515.488178345398,-2.476099265458008,17.0433699360507,Medium,False,1.0174365446753946
P1005,AIS,West,Retailer,Cashback,458099.6940386286,181,43294.91364186474,18.871012671177656,13.136027420228157,Medium,True,2.9779001674439796
P1015,MCCB,East,Distributor,Loyalty Program,197264.3996092626,368,13974.06261347321,41.86030518426857,1.192021637393444,Low,False,4.344206524832313
P1058,Controller,North,Retailer,Cashback,476503.9132015254,365,50015.21855732758,23.26947292786633,13.930917355486468,Low,True,1.8136403715594611
P1087,Modular Switches,West,Retailer,Volume Discount,310532.9648603748,161,3527.661111527637,19.37278177469952,14.492817629052166,Low,False,1.9938173561921748
P1061,MCCB,North,Retailer,Cashback,95732.28212002684,541,1407.293183209608,-11.184280045739259,9.390257799717466,Low,True,4.272944988156969
P1042,Starter,East,Wholesaler,Loyalty Program,432905.3703100027,32,25644.35704619028,9.632984988742153,9.860191037392392,Low,False,2.3815449311641186
P1075,Pump Starter and Controller,North,Retailer,Cashback,367340.9088814958,227,42222.369757159155,57.33347649167856,21.72302562777074,Medium,False,2.436932631778258
P1058,Pump Starter and Controller,North,Retailer,Cashback,196344.642414175,438,53232.72144107325,-0.8848126038011727,9.06116361987135,Medium,False,3.794610157085495
P1044,Pump Starter and Controller,South,Distributor,Cashback,458589.6043416388,255,5840.134353908431,34.251257946593654,19.02064216185234,Low,True,1.854804407826493
P1039,VCU,East,Retailer,Volume Discount,194815.38019903025,251,43795.881607763986,25.549303669695966,1.2204844734003497,High,False,1.5129813982697464
P1035,MCCB,East,Distributor,Cashback,361722.8964584691,141,42487.19225208388,19.049120431135346,6.472144386068617,Medium,True,3.440905732312523
P1048,SDF,West,Distributor,Loyalty Program,77854.63167659724,77,49840.64499724974,33.02700863093059,11.482558650039728,High,False,3.8318522576748215
P1084,Modular Switches,East,Wholesaler,Cashback,122674.53475028095,52,1639.9146376909455,7.303083614175994,0.6418820148348815,Medium,True,5.0
P1060,Modular Switches,South,Wholesaler,Seasonal Offer,211708.5487893658,500,45633.58993276572,59.07790222654023,5.616519971544516,Medium,True,3.144060512825686
P1091,VCU,South,Retailer,Cashback,329035.3193830067,427,45775.66309117442,26.67872385672142,18.56360463244226,High,False,1.2660656416921523
P1041,AIS,East,Distributor,Cashback,182896.35569068615,263,32808.58247435951,18.681214485702448,12.564519376458922,Medium,True,1.2106735641630808
P1037,RMU,East,Distributor,Loyalty Program,205910.517443369,31,21292.059375282683,13.64487939289846,15.435822694158585,Medium,False,2.0036475761713284
P1067,Starter,East,Wholesaler,Cashback,30155.417918438205,148,21565.549087857547,19.295224194022314,10.117077612564415,Low,False,1.0471458341944524
P1085,Pump Starter and Controller,South,Retailer,Seasonal Offer,276757.03784550197,344,50606.66356927247,18.62467400784911,20.338505055891986,Low,True,1.3905520558599842
P1073,Starter,South,Wholesaler,Volume Discount,293220.9053138824,258,11934.12809385121,4.355183151872516,6.690488628751162,Medium,True,3.885028189386866
P1094,ACB,East,Wholesaler,Seasonal Offer,498781.39037462085,471,26838.56159843978,29.67612895935728,15.666797490885033,Medium,True,3.860590684722264
P1067,Controller,East,Distributor,Loyalty Program,122139.32232363692,485,38307.90474661111,24.169930417566448,0.7908565862846962,Low,False,2.18983901649717
P1022,MCCB,West,Distributor,Volume Discount,300697.4858420979,221,28014.244465460157,30.13479121558294,2.289181899786178,Low,True,1.255675320723573
P1032,PSS,South,Retailer,Loyalty Program,15038.82009572165,24,43199.272959664406,-0.8735103602832267,10.148677482203347,Low,False,4.574003213830726
P1029,Starter,South,Retailer,Volume Discount,152307.68858770287,145,42798.91953904158,-0.5308061784108314,12.819414876451225,High,True,3.9109722694661113
P1094,RMU,East,Distributor,Volume Discount,433543.67090312735,441,38985.670555987126,1.636486595779953,6.572497288593052,Medium,True,2.633938443216606
P1016,VCU,West,Distributor,Cashback,318231.53104189475,235,47165.09851433942,5.789037846774311,21.5654182103054,Low,True,3.3905181092185734
P1018,VCU,North,Retailer,Volume Discount,296413.1487748438,368,26107.136735501976,31.07018042718009,9.4913960687056,High,False,3.443409986269708
P1018,Controller,East,Wholesaler,Loyalty Program,70128.57419351459,429,11267.403204978775,50.40159515475285,0.4052006732693948,High,False,3.8511252128107647
P1086,Modular Switches,West,Wholesaler,Seasonal Offer,440323.40978334664,93,43761.78747870241,16.256573157498405,10.106583084862452,High,True,1.2997679117135017
P1061,AIS,South,Wholesaler,Loyalty Program,274170.20329676376,48,25511.952321374134,-0.5970048008989277,2.046605943770122,Low,False,3.4288121544732273
P1010,RMU,East,Distributor,Volume Discount,482745.2222302738,467,38902.806997369706,-6.737698800682034,11.381239569447947,High,True,3.477197195505707
P1033,Solar Solutions,South,Distributor,Volume Discount,436514.55412473617,401,39700.67905065074,22.15621749081544,20.23603780300229,High,True,2.942341282210333
P1036,SDF,East,Retailer,Seasonal Offer,203627.86271169627,66,24056.363334494767,29.875086976976014,7.201095969626574,Low,False,2.556478889343778
P1057,ACB,East,Wholesaler,Seasonal Offer,538211.2487771335,447,30221.389352500773,39.210013846189874,9.448813312037654,Low,True,2.315932632228016
P1024,Modular Switches,South,Retailer,Volume Discount,407969.96193089255,26,26554.986252498453,33.54777602260335,5.11210451810777,Low,False,1.111253227141258
P1067,MCCB,North,Wholesaler,Volume Discount,404050.93769705226,52,14659.037367665622,23.811615389607223,14.648649525665679,High,True,2.879080517559481
P1045,Solar Solutions,East,Distributor,Volume Discount,349637.8775637947,117,12387.620718204716,29.48736958304628,9.88865007055752,Medium,True,1.1940791369142927
P1041,Pump Starter and Controller,West,Retailer,Loyalty Program,474368.3382855212,189,21007.07327129757,9.511025568005733,11.655758547510827,Medium,True,3.8012797719654547
P1049,BBT,East,Wholesaler,Cashback,159991.5145424636,306,10562.082968852394,16.36296128519409,10.838259913203888,High,True,3.85893575995463
P1039,Solar Solutions,North,Distributor,Loyalty Program,360107.7235026733,470,14852.074910803698,-3.130020059250414,1.2181501175986955,High,False,1.9303419736991554
P1005,Starter,West,Retailer,Cashback,110733.80056951079,417,34477.12692954769,16.480269917502735,9.748662330951731,Low,False,3.7407571783356226
P1044,RMU,West,Wholesaler,Cashback,177556.0003879226,31,25418.23968244916,-8.553979100678367,8.697103029578006,Low,False,1.5115413363591503
P1008,Modular Switches,North,Wholesaler,Volume Discount,545531.3170658693,346,1098.8605483794372,13.211113866977282,14.795846566516186,Medium,False,1.831316693214826
P1021,Modular Switches,North,Wholesaler,Cashback,563857.4518323404,148,40331.89936666236,3.4096222643823038,4.251784331053571,Low,False,4.067407628123845
P1048,ACB,West,Retailer,Loyalty Program,76031.66771326425,64,21222.637885497592,23.075650666028228,11.480372040208069,High,True,2.212937079940834
P1053,AIS,East,Wholesaler,Seasonal Offer,278108.1783326662,407,18316.27886078379,26.189557341385463,5.557697589814405,Medium,False,4.138281971482309
P1051,RMU,West,Distributor,Loyalty Program,426095.1914399865,269,35330.21822509042,5.86601098317642,12.304784996111875,High,False,4.133553620044364
P1025,RMU,East,Retailer,Loyalty Program,318577.90460695175,157,35219.90350375069,40.96957531010007,16.052880440778253,High,True,2.328986877092436
P1092,Modular Switches,East,Distributor,Loyalty Program,446314.39693359175,268,25271.30639441269,27.428342138964,7.249519460395022,Medium,False,1.9608134423637495
P1025,AIS,West,Distributor,Cashback,71784.78372968128,446,22674.111828385678,23.577537348038067,13.483608750994117,Low,False,3.990314755995448
P1073,Starter,West,Retailer,Seasonal Offer,346504.85786956083,260,37766.861492863245,17.974186682605477,13.88735753471863,High,True,1.2246900789432182
P1048,Pump Starter and Controller,South,Wholesaler,Loyalty Program,335899.1882188916,49,3085.5564088438987,18.19740403289222,13.99925662790473,High,True,1.4391518756732373
P1064,E-House,North,Retailer,Seasonal Offer,202814.53460486958,15,16370.455400763507,0.9542847568079185,20.589551667658156,Low,False,2.0819293450468632
P1054,MCCB,North,Wholesaler,Volume Discount,64437.123541161556,14,9024.565584162223,23.323016236464003,9.38422021958285,Low,True,2.2553715757518313
P1039,RMU,South,Retailer,Loyalty Program,214134.99774568385,116,35551.576398528945,-1.1849614022863804,1.3562333053679965,High,False,3.0240647656592077
P1007,MCCB,South,Distributor,Volume Discount,423163.3782729609,354,29513.865641287408,17.596812312298002,0.3540671916022945,High,False,2.569092785586554
P1014,Pump Starter and Controller,East,Wholesaler,Cashback,399205.61753220076,202,42271.51537758171,47.75087451130017,19.776719066145322,Low,False,4.29873406748473
P1040,VCU,East,Retailer,Cashback,174861.8579354189,438,16248.72275136109,42.16801436710606,8.480612354238609,Medium,False,4.370480597150267
P1056,MCCB,South,Distributor,Cashback,389873.2929394209,114,16645.02941780195,10.838617517619907,17.208296361666097,Low,False,2.061571896790849
P1031,Starter,East,Wholesaler,Seasonal Offer,490261.03992221993,41,27996.188100423344,12.539016432634522,2.536608576548757,High,False,4.345748560263807
P1068,VCU,East,Wholesaler,Loyalty Program,49096.18931927885,213,50831.74414218311,-2.6363214772725634,11.297895975741303,Low,True,1.472811347330884
P1000,Controller,West,Wholesaler,Seasonal Offer,326988.900144601,21,40851.814251728465,-9.625694349278653,5.188828239501284,Low,False,4.067985021182173
P1012,Solar Solutions,East,Retailer,Loyalty Program,203029.1159261218,126,37428.80415307147,4.287198772553477,17.13020244899476,High,True,3.3787989431554593
P1067,Solar Solutions,East,Distributor,Loyalty Program,287371.6672269837,502,14033.266291138105,5.298987147462616,11.250207602321938,Medium,True,2.6703742152703875
P1022,RMU,East,Distributor,Volume Discount,95430.56080921408,205,29789.51550695762,32.80859761787209,16.315929577634485,High,True,3.8644110139479677
P1068,ACB,North,Distributor,Seasonal Offer,408323.5520061474,227,42168.25903302728,1.5866695483855149,14.227650042294394,Low,False,5.0
P1018,Pump Starter and Controller,East,Distributor,Seasonal Offer,30623.681617265796,251,23344.157960498516,39.72563751963109,10.203865625964477,Medium,False,2.2054850487066133
P1099,SDF,West,Distributor,Cashback,435868.7071925155,241,20904.748372422375,35.42399842371338,0.15686826753122757,High,True,1.3660870803126761
P1074,Pump Starter and Controller,South,Wholesaler,Loyalty Program,106648.91823911069,421,44002.90551648842,39.41662645698338,19.967343871734066,High,True,3.6640564161305544
P1049,VCU,South,Wholesaler,Cashback,399794.8045651738,180,4749.703182655433,18.687982529824353,18.6428265020819,Medium,True,3.240779886984714
P1087,VCU,South,Wholesaler,Seasonal Offer,320883.7688462369,219,16383.962253002272,26.216889867295986,19.22137703335631,Low,False,1.5727711298802773
P1004,SDF,North,Distributor,Cashback,308043.66239137464,405,13639.463612251084,5.756128021335672,20.94927122259957,Low,False,1.9248287838108726
P1051,RMU,East,Wholesaler,Volume Discount,209879.10262132835,115,19328.7070427089,28.9294960105713,5.796956599386382,Medium,True,1.4637187412577426
P1059,Solar Solutions,East,Retailer,Cashback,197774.06847654298,428,50432.6196670123,20.187504743207214,13.08042709927266,Low,False,3.1860597150409617
P1061,Starter,South,Wholesaler,Cashback,152663.1611272454,398,17789.372513672806,21.787446563116667,12.549562322116792,Medium,True,4.662689470395621
P1055,MCCB,West,Retailer,Seasonal Offer,172338.44292337555,219,39993.36088118395,-1.3520012029742856,11.158346025772206,High,True,3.9248402727221037
P1076,E-House,North,Distributor,Volume Discount,446605.4372696489,95,16901.112395300843,29.52470796883992,16.140346116676625,High,True,3.9341774306590382
P1040,BBT,West,Distributor,Loyalty Program,284565.91622329457,397,29377.491171369904,-10.783640105149974,2.764161365635741,High,True,4.963180312607208
P1057,PSS,East,Wholesaler,Loyalty Program,105999.3955630032,24,40526.45527157973,11.918891824485474,0.5663887259265662,High,False,3.458391252345401
P1061,PSS,South,Distributor,Seasonal Offer,182032.11967518175,195,52838.845419517835,25.152421516752607,9.117036021509351,High,True,3.325773492331346
P1076,Solar Solutions,West,Wholesaler,Volume Discount,416526.57844175765,327,22517.110386987573,23.902039210431198,10.598635232206503,High,False,1.1865707237586065
P1032,Pump Starter and Controller,West,Retailer,Loyalty Program,62736.916634922476,115,37498.077299443095,-5.8086965305088265,12.333289493982615,Medium,False,1.4125580681250691
P1059,PSS,South,Wholesaler,Seasonal Offer,358243.8040084323,471,29536.07590888421,12.380163787601637,17.554633508849637,High,False,1.4599440857756414
P1077,ACB,South,Retailer,Volume Discount,146043.77869441677,393,9349.484416641115,43.79518890142768,4.0676090847776205,Medium,True,2.9665684695682613
P1042,E-House,North,Wholesaler,Volume Discount,245665.73021990486,428,37607.93872261604,33.36576426580891,16.055464718343426,Medium,True,3.1927442064300595
P1053,PSS,North,Wholesaler,Volume Discount,41342.3268342792,299,40668.310821322746,9.50725882391614,14.124587802074275,Low,False,2.4977211829195833
P1003,Solar Solutions,West,Distributor,Volume Discount,346794.5411086152,341,37594.97513944358,12.066911062222271,20.900919640125963,Medium,True,4.095395366444577
