Partner_id,Product_id,Geography,Stockist_Type,Scheme_Type,Sales_Value_Last_Period,Sales_Quantity_Last_Period,MRP,Growth_Percentage,Discount_Applied,Bulk_Purchase_Tendency,New_Stockist,Feedback_Score
P1003,VCU,North,Wholesaler,Loyalty Points,163193.3,309,17765.07,43.93,5.18,Medium,False,3.96
P1003,VCU,South,Wholesaler,Loyalty Points,117741.8,331,5730.59,16.46,4.92,Low,False,4.37
P1003,VCU,South,Wholesaler,Loyalty Points,341568.11,449,21773.97,49.49,15.08,High,True,2.75
P1003,VCU,South,Distributor,Loyalty Points,499450.61,328,38937.13,19.59,16.48,High,True,3.86
P1003,VCU,North,Retailer,Loyalty Points,41446.99,200,31341.69,-2.94,18.3,Medium,False,1.94
P1003,VCU,North,Wholesaler,Loyalty Points,382763.38,380,1606.45,24.1,2.74,Low,False,4.04
P1001,VCU,West,Retailer,Loyalty Points,212373.88,137,14472.54,41.48,1.74,Low,False,4.26
P1003,VCU,South,Distributor,Loyalty Points,285654.77,238,8733.75,18.45,6.56,Medium,True,4.85
P1002,VCU,North,Wholesaler,Loyalty Points,119452.15,115,19372.51,47.96,2.46,High,False,2.52
P1001,VCU,North,Distributor,Loyalty Points,403489.74,110,32088.9,9.83,12.99,High,False,1.75
P1001,VCU,East,Retailer,Loyalty Points,247966.52,179,22551.63,22.3,13.46,Low,False,2.19
P1003,VCU,South,Wholesaler,Loyalty Points,321150.8,276,34045.05,44.12,5.03,Medium,False,1.65
P1003,VCU,North,Retailer,Loyalty Points,487223.79,318,40300.35,-0.06,2.69,High,True,2.48
P1001,VCU,West,Wholesaler,Loyalty Points,313691.58,44,30777.49,24.82,10.63,Medium,True,2.4
P1003,VCU,South,Distributor,Loyalty Points,63499.08,369,43789.15,36.3,5.03,Low,True,4.48
P1003,VCU,South,Wholesaler,Loyalty Points,131376.53,49,3925.63,9.15,11.17,Low,False,4.79
P1001,VCU,East,Wholesaler,Loyalty Points,450714.66,312,18297.17,26.9,4.83,Low,True,2.09
P1002,VCU,East,Distributor,Loyalty Points,494655.41,222,12532.15,39.36,2.9,Medium,True,4.87
P1003,VCU,South,Distributor,Loyalty Points,186147.07,410,1417.76,12.83,3.14,Medium,False,2.88
P1003,VCU,West,Wholesaler,Loyalty Points,277200.78,15,10299.4,-7.92,4.35,Low,True,1.06
P1001,VCU,North,Retailer,Loyalty Points,128170.45,204,7124.24,10.82,1.44,High,False,1.37
P1002,VCU,West,Distributor,Loyalty Points,172131.93,160,9784.31,16.99,5.0,Medium,True,2.67
P1002,VCU,North,Distributor,Loyalty Points,303137.11,467,10230.36,49.33,18.28,Low,True,4.95
P1003,VCU,North,Distributor,Loyalty Points,214352.4,17,48102.23,10.08,2.57,High,False,2.75
P1002,VCU,North,Wholesaler,Loyalty Points,89771.48,284,854.77,32.38,7.05,Low,False,1.04
P1002,VCU,South,Retailer,Loyalty Points,218268.75,194,18209.67,5.73,12.84,High,False,4.44
P1003,VCU,South,Wholesaler,Loyalty Points,87558.58,498,5391.47,43.94,8.24,High,False,1.91
P1001,VCU,North,Wholesaler,Loyalty Points,237457.65,430,13368.8,38.15,6.61,High,True,1.21
P1001,VCU,East,Distributor,Loyalty Points,160942.41,290,18265.41,11.02,12.41,Medium,True,1.76
P1001,VCU,West,Distributor,Loyalty Points,20018.98,249,18359.47,5.95,2.99,High,True,3.07
P1002,VCU,East,Wholesaler,Loyalty Points,342727.59,212,28342.64,34.3,7.61,High,False,1.56
P1003,VCU,North,Retailer,Loyalty Points,393657.23,317,12133.05,-8.95,10.33,Low,False,1.73
P1003,VCU,East,Retailer,Loyalty Points,383270.71,33,36465.67,41.4,3.7,Medium,True,3.24
P1002,VCU,South,Distributor,Loyalty Points,55342.4,385,15871.72,40.33,12.85,Medium,False,3.05
P1002,VCU,West,Retailer,Loyalty Points,133957.14,391,2427.69,16.3,1.54,High,True,1.44
P1002,VCU,West,Retailer,Loyalty Points,459910.21,358,9427.54,28.76,7.6,Low,False,2.06
P1002,VCU,East,Distributor,Loyalty Points,371680.36,357,28255.77,2.23,6.15,High,False,2.68
P1001,VCU,North,Distributor,Loyalty Points,191338.73,310,9031.67,31.63,17.99,High,False,2.02
P1001,VCU,West,Wholesaler,Loyalty Points,472214.25,180,38644.49,28.97,1.34,High,False,2.14
P1002,VCU,West,Distributor,Loyalty Points,233299.01,362,25604.6,19.37,10.34,Low,True,1.43
P1001,VCU,East,Wholesaler,Loyalty Points,188479.71,432,43244.82,27.9,13.01,High,False,4.19
P1001,VCU,South,Distributor,Loyalty Points,144754.88,27,12442.36,14.1,6.58,Low,False,1.48
P1003,VCU,South,Wholesaler,Loyalty Points,98398.48,26,34040.17,16.4,15.92,Low,True,4.51
P1002,VCU,West,Wholesaler,Loyalty Points,173779.21,31,43623.0,49.67,16.4,High,True,2.2
P1001,VCU,North,Distributor,Loyalty Points,366136.59,11,24761.91,20.42,0.36,Low,False,2.02
P1003,VCU,West,Distributor,Loyalty Points,322035.6,307,15427.82,-3.35,13.79,High,True,4.95
P1002,VCU,West,Wholesaler,Loyalty Points,289886.78,264,27396.25,36.54,0.73,Medium,True,3.91
P1002,VCU,West,Wholesaler,Loyalty Points,217376.2,219,12638.7,16.87,0.58,Low,False,4.14
P1003,VCU,West,Distributor,Loyalty Points,98834.48,468,31371.77,44.22,6.81,High,True,3.67
P1002,VCU,East,Distributor,Loyalty Points,59463.75,37,19295.75,34.13,2.98,High,False,4.41
P1003,VCU,East,Distributor,Loyalty Points,107332.1,313,2252.28,5.53,19.57,High,False,1.54
P1003,VCU,South,Wholesaler,Loyalty Points,143171.14,82,9548.2,35.36,19.29,Medium,True,2.77
P1002,VCU,North,Retailer,Loyalty Points,435943.64,361,27935.95,47.85,14.89,Medium,True,4.8
P1003,VCU,West,Wholesaler,Loyalty Points,377469.68,482,39524.18,48.1,14.72,Low,False,2.39
P1002,VCU,West,Wholesaler,Loyalty Points,433100.97,426,10328.41,21.52,15.08,Medium,False,3.47
P1002,VCU,North,Retailer,Loyalty Points,440468.54,85,26818.66,27.92,13.67,Medium,True,2.07
P1002,VCU,South,Retailer,Loyalty Points,76253.24,379,4928.45,-5.66,19.78,Medium,True,2.69
P1002,VCU,South,Distributor,Loyalty Points,390399.54,76,24816.9,3.83,9.48,Low,True,3.19
P1002,VCU,North,Retailer,Loyalty Points,353685.57,325,718.34,25.7,17.83,High,False,4.73
P1003,VCU,West,Retailer,Loyalty Points,100687.17,75,21455.65,25.68,13.02,Medium,True,1.72
P1002,VCU,South,Distributor,Loyalty Points,57546.25,123,17133.19,-9.9,15.5,High,False,4.61
P1002,VCU,West,Retailer,Loyalty Points,499899.72,200,31024.45,29.65,12.18,Medium,True,1.85
P1001,VCU,North,Retailer,Loyalty Points,291760.88,457,12651.77,44.24,1.72,Medium,False,1.55
P1003,VCU,South,Wholesaler,Loyalty Points,73474.52,219,13374.95,41.87,5.85,High,True,2.47
P1002,VCU,North,Retailer,Loyalty Points,248040.42,276,22623.19,-4.6,8.8,Medium,True,3.58
P1002,VCU,North,Wholesaler,Loyalty Points,414444.93,248,1173.2,35.79,0.16,Medium,False,4.8
P1003,VCU,South,Retailer,Loyalty Points,41733.88,429,42419.62,41.98,16.43,Low,False,2.33
P1003,VCU,North,Wholesaler,Loyalty Points,420395.85,96,32593.85,33.93,0.39,High,True,3.22
P1001,VCU,East,Retailer,Loyalty Points,319741.71,140,34945.1,42.13,11.26,High,True,3.11
P1001,VCU,South,Wholesaler,Loyalty Points,25659.34,177,37894.01,-1.34,12.05,Low,True,1.75
P1002,VCU,South,Retailer,Loyalty Points,157458.93,237,49141.4,13.89,5.88,Low,False,4.88
P1001,VCU,North,Retailer,Loyalty Points,420663.77,331,33848.65,-8.07,4.8,Medium,False,3.63
P1003,VCU,North,Retailer,Loyalty Points,250718.95,161,30969.64,-6.89,10.61,Medium,False,3.99
P1002,VCU,East,Distributor,Loyalty Points,378228.17,117,3794.29,-9.3,19.94,High,False,4.55
P1001,VCU,South,Distributor,Loyalty Points,345227.78,156,8800.05,-2.82,4.25,High,True,1.54
P1002,VCU,East,Retailer,Loyalty Points,241885.84,430,23808.48,11.05,14.88,High,False,1.41
P1001,VCU,East,Retailer,Loyalty Points,487886.35,344,9270.08,28.93,5.16,Low,True,4.27
P1003,VCU,South,Retailer,Loyalty Points,185512.35,139,13233.46,30.52,10.43,Low,False,1.69
P1001,VCU,South,Wholesaler,Loyalty Points,491347.24,487,48309.16,30.34,11.75,High,True,3.07
P1003,VCU,East,Retailer,Loyalty Points,262508.98,235,4269.7,-8.07,17.61,Medium,False,4.0
P1002,VCU,South,Retailer,Loyalty Points,35075.71,151,12904.49,12.43,10.98,Medium,True,2.03
P1002,VCU,North,Wholesaler,Loyalty Points,104873.76,358,2358.41,44.03,19.64,Low,True,3.82
P1003,VCU,East,Wholesaler,Loyalty Points,79858.92,327,25203.32,18.41,2.44,High,True,4.13
P1001,VCU,South,Retailer,Loyalty Points,274192.59,36,13317.96,-4.62,3.72,Medium,True,1.41
P1003,VCU,West,Retailer,Loyalty Points,338555.51,482,41752.69,5.95,4.16,Medium,True,1.36
P1002,VCU,North,Wholesaler,Loyalty Points,137006.38,118,20305.7,3.27,6.43,High,True,2.12
P1002,VCU,South,Retailer,Loyalty Points,62438.5,302,46958.23,29.45,10.88,Medium,True,3.57
P1002,VCU,West,Wholesaler,Loyalty Points,345352.98,158,11190.34,-0.66,12.75,Medium,False,2.12
P1003,VCU,North,Distributor,Loyalty Points,244778.28,201,7570.1,49.65,5.81,Low,True,3.63
P1002,VCU,West,Distributor,Loyalty Points,287674.92,22,18290.59,34.76,6.03,Medium,False,1.5
P1002,VCU,East,Retailer,Loyalty Points,397198.08,155,1877.36,24.79,17.08,Low,False,2.43
P1001,VCU,East,Retailer,Loyalty Points,202540.38,397,48888.41,-7.34,7.15,Medium,False,1.03
P1001,VCU,North,Distributor,Loyalty Points,39908.97,332,9886.43,20.42,3.26,High,False,1.79
P1003,VCU,West,Retailer,Loyalty Points,316543.87,404,43569.29,6.49,2.34,High,False,3.84
P1003,VCU,North,Wholesaler,Loyalty Points,484994.18,200,22957.85,11.2,9.01,Low,True,4.99
P1003,VCU,North,Distributor,Loyalty Points,36364.41,14,48001.12,1.75,0.52,Medium,False,3.52
P1001,VCU,West,Wholesaler,Loyalty Points,119051.3,351,43536.31,25.19,3.93,Low,False,3.84
P1002,VCU,East,Wholesaler,Loyalty Points,179730.15,426,32059.86,45.75,5.05,Low,True,2.93
P1002,VCU,East,Retailer,Loyalty Points,292744.09,199,9649.97,-8.56,9.81,Low,False,3.31
P1003,VCU,North,Wholesaler,Loyalty Points,403452.16,471,5081.75,33.72,19.43,High,True,3.37
P1001,VCU,East,Distributor,Loyalty Points,186832.38,304,31124.74,6.17,7.39,Low,True,4.35
P1002,VCU,South,Distributor,Loyalty Points,136015.54,319,40425.14,3.66,11.51,Medium,False,1.36
P1002,VCU,East,Wholesaler,Loyalty Points,80928.46,388,17854.08,26.03,7.76,Medium,True,1.16
P1001,VCU,South,Wholesaler,Loyalty Points,433043.63,137,3027.87,27.14,14.57,Low,False,4.17
P1003,VCU,East,Wholesaler,Loyalty Points,57847.72,221,40970.06,37.91,13.94,Low,False,3.88
P1001,VCU,South,Retailer,Loyalty Points,406248.56,114,19540.49,-1.27,17.84,Low,False,2.46
P1003,VCU,West,Wholesaler,Loyalty Points,148672.88,315,12839.71,33.06,17.18,Medium,False,4.25
P1002,VCU,East,Distributor,Loyalty Points,480319.22,180,45281.2,32.22,11.41,Medium,False,2.26
P1001,VCU,South,Wholesaler,Loyalty Points,426495.72,398,38789.05,12.87,7.35,Medium,True,4.9
P1001,VCU,North,Wholesaler,Loyalty Points,420677.06,46,3041.97,2.47,4.64,Medium,True,1.57
P1001,VCU,East,Retailer,Loyalty Points,474389.34,44,19526.81,18.97,1.03,Low,False,3.15
P1002,VCU,South,Distributor,Loyalty Points,330791.81,244,13792.27,10.47,10.46,High,True,3.2
P1002,VCU,West,Retailer,Loyalty Points,493474.22,443,17617.42,12.94,15.54,Low,True,4.27
P1002,VCU,West,Retailer,Loyalty Points,216925.43,444,46712.78,18.9,15.88,Low,True,1.78
P1003,VCU,South,Distributor,Loyalty Points,402090.54,203,32636.38,41.86,6.08,Low,True,3.2
P1001,VCU,West,Distributor,Loyalty Points,42804.91,465,37197.69,5.71,18.64,Low,False,2.41
P1002,VCU,South,Wholesaler,Loyalty Points,244198.86,296,9291.66,28.13,9.2,Medium,False,3.57
P1003,VCU,East,Retailer,Loyalty Points,318740.91,195,4619.31,-5.11,12.23,Low,False,4.33
P1003,VCU,South,Wholesaler,Loyalty Points,315659.07,341,38676.26,18.05,14.58,Low,True,2.42
P1001,VCU,South,Wholesaler,Loyalty Points,411079.79,415,9004.06,18.89,7.5,Medium,False,2.89
P1002,VCU,East,Wholesaler,Loyalty Points,119814.85,479,17999.44,22.64,6.58,High,True,1.14
P1001,VCU,West,Distributor,Loyalty Points,21099.2,450,6903.98,33.97,3.5,Low,True,1.51
P1001,VCU,East,Retailer,Loyalty Points,21808.79,52,9602.11,6.91,7.13,High,True,1.38
P1002,VCU,South,Distributor,Loyalty Points,273515.32,341,21667.29,37.29,5.58,High,True,3.86
P1002,VCU,West,Wholesaler,Loyalty Points,294879.47,181,26221.14,21.27,9.05,High,True,1.92
P1002,VCU,South,Distributor,Loyalty Points,278402.84,89,789.32,21.98,1.79,Medium,False,1.56
P1001,VCU,East,Retailer,Loyalty Points,154557.01,69,610.63,1.46,8.72,Medium,False,2.07
P1001,VCU,South,Wholesaler,Loyalty Points,20165.85,186,30275.41,14.36,10.36,Medium,False,1.57
P1003,VCU,West,Distributor,Loyalty Points,368490.55,495,1037.63,36.87,17.79,High,False,1.75
P1001,VCU,North,Wholesaler,Loyalty Points,59631.38,360,44745.67,-9.17,18.58,Low,False,3.7
P1002,VCU,West,Wholesaler,Loyalty Points,59550.79,354,8076.98,41.46,3.22,Medium,True,2.99
P1003,VCU,East,Wholesaler,Loyalty Points,427921.17,78,44982.9,11.49,14.93,Medium,False,3.13
P1002,VCU,East,Wholesaler,Loyalty Points,366677.6,30,33728.3,47.62,0.18,High,False,3.43
P1002,VCU,West,Wholesaler,Loyalty Points,369556.2,404,46130.54,13.69,12.65,Low,False,1.52
P1003,VCU,East,Distributor,Loyalty Points,20562.17,310,24043.66,49.09,17.2,Medium,False,4.7
P1003,VCU,North,Retailer,Loyalty Points,145388.09,295,43837.57,9.85,14.68,High,False,4.79
P1002,VCU,East,Distributor,Loyalty Points,266698.32,72,11205.51,7.39,2.72,High,False,1.84
P1001,VCU,West,Wholesaler,Loyalty Points,118775.77,373,8755.5,7.01,11.46,Low,True,4.51
P1003,VCU,South,Wholesaler,Loyalty Points,415138.64,105,46771.26,-8.87,16.68,Medium,True,1.16
P1002,VCU,North,Distributor,Loyalty Points,404903.25,416,40192.27,11.84,5.38,Medium,True,4.28
P1002,VCU,North,Distributor,Loyalty Points,349323.08,257,37843.21,2.01,10.13,Medium,True,1.88
P1003,VCU,West,Wholesaler,Loyalty Points,313824.74,360,23792.91,26.14,5.9,Low,False,3.72
P1001,VCU,South,Distributor,Loyalty Points,215325.99,135,2948.53,8.4,12.81,High,False,2.45
P1003,VCU,North,Wholesaler,Loyalty Points,432930.16,440,29572.53,49.46,19.83,Medium,True,3.94
P1001,VCU,North,Retailer,Loyalty Points,217137.18,180,43817.94,0.21,6.34,Medium,True,4.58
P1002,VCU,North,Distributor,Loyalty Points,307592.91,455,29408.49,20.23,1.56,Medium,True,3.28
P1001,VCU,West,Wholesaler,Loyalty Points,444192.32,169,32039.38,39.61,5.62,High,True,1.98
P1001,VCU,East,Distributor,Loyalty Points,163182.97,206,36737.48,5.09,17.48,Low,True,4.86
P1001,VCU,West,Retailer,Loyalty Points,197332.41,204,18324.7,41.7,19.06,High,False,2.62
P1001,VCU,South,Retailer,Loyalty Points,295762.9,95,39619.96,48.08,5.3,High,True,3.25
P1003,VCU,North,Retailer,Loyalty Points,86733.87,224,46365.39,37.08,17.61,Low,True,1.07
P1002,VCU,East,Wholesaler,Loyalty Points,71038.62,377,47219.1,37.54,4.58,Medium,False,3.7
P1002,VCU,North,Retailer,Loyalty Points,276013.46,95,34990.2,-1.85,0.66,Medium,False,4.06
P1001,VCU,North,Wholesaler,Loyalty Points,246140.52,310,15753.32,-5.44,17.27,Low,False,1.43
P1002,VCU,North,Wholesaler,Loyalty Points,135243.18,299,24173.43,24.63,5.8,High,False,3.72
P1003,VCU,South,Distributor,Loyalty Points,352024.54,137,11876.64,-1.73,7.84,Low,True,4.73
P1003,VCU,West,Wholesaler,Loyalty Points,167544.53,93,1887.16,2.21,2.62,High,False,4.1
P1001,VCU,East,Wholesaler,Loyalty Points,127276.78,208,35223.78,33.21,7.02,Low,True,3.6
P1003,VCU,East,Distributor,Loyalty Points,57476.47,356,19622.31,47.29,7.32,Low,True,1.06
P1003,VCU,North,Retailer,Loyalty Points,358957.7,171,36879.93,1.6,6.72,Medium,True,4.94
P1003,VCU,South,Retailer,Loyalty Points,110615.0,312,1532.71,-0.55,19.39,High,False,3.69
P1001,VCU,East,Retailer,Loyalty Points,157806.42,436,40843.13,22.25,17.58,High,False,1.69
P1001,VCU,North,Wholesaler,Loyalty Points,389265.49,12,49098.82,35.67,17.9,High,True,4.31
P1002,VCU,East,Distributor,Loyalty Points,96706.82,65,3318.17,16.02,11.41,Medium,True,3.45
P1002,VCU,West,Wholesaler,Loyalty Points,198102.07,223,8544.53,31.95,14.98,Low,True,3.27
P1001,VCU,North,Distributor,Loyalty Points,385673.63,398,23326.07,-6.56,0.32,Low,True,1.26
P1001,VCU,South,Retailer,Loyalty Points,199282.3,20,48134.88,26.7,2.04,Low,False,2.91
P1003,VCU,South,Retailer,Loyalty Points,76634.18,303,5323.45,-1.93,8.09,Low,False,3.21
P1001,VCU,South,Distributor,Loyalty Points,91809.29,441,11006.07,24.74,14.09,High,False,4.92
P1002,VCU,West,Wholesaler,Loyalty Points,411045.13,302,6182.64,31.48,4.4,High,True,3.3
P1003,VCU,North,Distributor,Loyalty Points,149456.78,346,20152.43,5.35,8.09,Medium,True,4.33
P1001,VCU,North,Retailer,Loyalty Points,315779.74,344,13319.34,1.12,19.8,Medium,False,4.19
P1002,VCU,East,Wholesaler,Loyalty Points,148940.89,317,35767.92,26.47,13.98,High,True,1.89
P1002,VCU,West,Retailer,Loyalty Points,20439.2,345,35375.97,5.52,8.99,Medium,True,2.32
P1003,VCU,West,Wholesaler,Loyalty Points,43538.72,65,16832.58,-3.56,16.85,Low,False,2.15
P1001,VCU,South,Distributor,Loyalty Points,333507.06,469,1560.66,20.44,0.12,Medium,False,1.49
P1001,VCU,West,Retailer,Loyalty Points,467616.8,373,4797.1,-7.96,8.81,Low,True,4.22
P1002,VCU,North,Wholesaler,Loyalty Points,465954.03,79,48964.78,9.67,14.81,Low,True,2.08
P1002,VCU,North,Wholesaler,Loyalty Points,206577.55,146,45975.31,32.77,19.31,Low,False,4.66
P1003,VCU,East,Retailer,Loyalty Points,417821.53,67,13126.48,1.13,12.56,Low,False,3.0
P1001,VCU,North,Wholesaler,Loyalty Points,197591.25,421,44261.31,28.13,19.05,Medium,True,4.81
P1001,VCU,South,Distributor,Loyalty Points,171404.95,372,29354.36,42.08,7.24,Low,False,4.43
P1001,VCU,South,Distributor,Loyalty Points,105416.35,112,16124.73,32.73,11.73,Medium,False,1.29
P1002,VCU,West,Distributor,Loyalty Points,291579.11,140,44630.74,2.32,17.51,Medium,False,1.78
P1003,VCU,West,Distributor,Loyalty Points,119187.76,494,7919.26,13.99,19.05,Low,False,1.82
P1001,VCU,South,Wholesaler,Loyalty Points,496394.76,494,45794.64,-6.32,6.66,Medium,True,2.21
P1001,VCU,East,Retailer,Loyalty Points,237818.47,105,14168.52,34.45,13.55,Medium,True,2.87
P1002,VCU,South,Distributor,Loyalty Points,94621.66,43,20286.03,-0.77,15.56,High,False,4.15
P1003,VCU,East,Wholesaler,Loyalty Points,60789.49,479,5462.33,23.85,14.64,High,True,1.24
P1001,VCU,South,Retailer,Loyalty Points,43101.49,312,31126.02,45.26,6.55,High,True,3.64
P1003,VCU,East,Distributor,Loyalty Points,222280.23,448,22812.23,35.59,19.14,Medium,False,4.11
P1003,VCU,North,Retailer,Loyalty Points,20176.59,65,5208.93,44.47,9.19,Low,False,4.2
P1002,VCU,North,Distributor,Loyalty Points,277821.6,407,42022.47,36.39,1.66,Medium,False,4.16
P1003,VCU,East,Distributor,Loyalty Points,494438.66,474,38424.83,38.68,18.04,Low,True,1.73
P1003,VCU,South,Retailer,Loyalty Points,390200.76,334,11692.24,-1.31,3.32,Low,False,1.86
P1001,VCU,West,Wholesaler,Loyalty Points,373671.07,57,9223.76,15.2,8.44,Medium,False,4.79
P1002,VCU,North,Retailer,Loyalty Points,496109.82,169,1935.14,3.5,7.49,High,False,2.2
P1003,VCU,East,Retailer,Loyalty Points,184708.7,460,32909.29,32.33,13.19,Medium,True,4.18
P1001,VCU,South,Retailer,Loyalty Points,140520.2,81,36227.54,-9.97,4.04,High,False,4.14
P1003,VCU,North,Wholesaler,Loyalty Points,249232.55,328,27767.95,-5.66,13.62,High,True,4.96
P1001,VCU,South,Retailer,Loyalty Points,10359.02,302,2035.17,29.66,15.56,Medium,False,3.56
P1002,VCU,East,Wholesaler,Loyalty Points,121856.71,35,28621.66,10.77,10.94,High,True,1.25
P1002,VCU,West,Distributor,Loyalty Points,450335.9,140,5691.73,12.79,19.16,High,False,4.87
P1001,VCU,South,Distributor,Loyalty Points,263817.87,147,14372.21,43.39,18.18,Medium,True,1.43
P1002,VCU,North,Retailer,Loyalty Points,332852.19,230,46533.48,23.43,7.5,High,False,1.97
P1002,VCU,East,Distributor,Loyalty Points,73772.78,307,26023.16,11.17,4.27,Medium,False,1.66
P1001,VCU,North,Wholesaler,Loyalty Points,456228.03,115,23668.88,4.37,15.83,High,False,1.52
P1001,VCU,East,Wholesaler,Loyalty Points,347498.78,173,31985.75,16.83,5.41,High,False,4.79
P1001,VCU,West,Distributor,Loyalty Points,125250.62,363,40080.69,18.66,3.03,Low,False,3.66
P1002,VCU,West,Wholesaler,Loyalty Points,402963.01,75,3906.31,27.05,6.38,Medium,False,2.19
P1002,VCU,East,Wholesaler,Loyalty Points,257582.1,437,48925.52,45.59,4.84,Medium,True,3.79
P1001,VCU,East,Retailer,Loyalty Points,263923.13,306,23781.2,5.61,2.8,High,False,2.41
P1002,VCU,West,Wholesaler,Loyalty Points,335141.0,14,25653.49,39.97,10.71,High,True,2.72
P1002,VCU,South,Distributor,Loyalty Points,459157.22,44,37560.53,24.45,17.87,Medium,True,3.75
P1003,VCU,West,Distributor,Loyalty Points,478695.55,477,47388.5,34.21,4.65,High,True,3.48
P1001,VCU,East,Retailer,Loyalty Points,452277.88,408,48667.98,7.94,10.01,High,True,4.36
P1003,VCU,East,Wholesaler,Loyalty Points,156961.01,430,1358.96,5.65,6.57,Low,False,1.79
P1002,VCU,East,Wholesaler,Loyalty Points,20474.34,255,3857.71,49.04,18.49,Medium,False,3.56
P1001,VCU,West,Wholesaler,Loyalty Points,227603.79,74,34075.93,11.89,3.01,Medium,True,3.92
P1001,VCU,East,Wholesaler,Loyalty Points,414920.51,189,49142.44,44.47,4.64,Low,True,3.47
P1002,VCU,West,Distributor,Loyalty Points,90492.67,271,15651.09,11.08,6.6,High,True,3.19
P1002,VCU,North,Wholesaler,Loyalty Points,240396.9,421,5455.83,-3.4,12.37,Low,True,1.56
P1003,VCU,North,Wholesaler,Loyalty Points,495908.93,246,10283.49,41.34,3.99,High,True,4.64
P1002,VCU,South,Retailer,Loyalty Points,363659.23,293,21630.54,29.99,4.3,High,False,2.28
P1001,VCU,South,Retailer,Loyalty Points,81370.82,457,33905.76,5.21,0.65,Low,True,1.28
P1002,VCU,West,Retailer,Loyalty Points,446981.4,148,46575.06,40.31,9.44,Low,True,2.43
P1001,VCU,South,Distributor,Loyalty Points,285454.25,232,46648.04,24.69,4.49,High,False,3.59
P1001,VCU,West,Distributor,Loyalty Points,22800.8,305,28978.28,33.87,14.51,Low,True,2.18
P1002,VCU,South,Retailer,Loyalty Points,313234.23,112,15650.31,1.49,5.35,High,False,3.36
P1002,VCU,West,Distributor,Loyalty Points,268164.72,489,3407.2,2.72,3.24,Medium,False,4.15
P1001,VCU,East,Distributor,Loyalty Points,88325.48,497,17968.55,23.71,8.52,Medium,True,1.76
P1001,VCU,North,Retailer,Loyalty Points,338501.68,475,42752.17,26.44,2.75,Medium,False,1.79
P1001,VCU,South,Wholesaler,Loyalty Points,124901.16,312,45867.13,12.85,16.27,High,False,2.83
P1001,VCU,North,Distributor,Loyalty Points,303939.54,346,47158.29,18.06,13.28,Medium,True,4.94
P1002,VCU,East,Wholesaler,Loyalty Points,112437.47,342,28028.03,-4.97,11.05,High,True,3.26
P1001,VCU,West,Wholesaler,Loyalty Points,337877.77,484,22379.13,30.34,11.6,Medium,False,3.26
P1001,VCU,North,Distributor,Loyalty Points,287908.29,484,42862.25,24.97,19.81,Low,True,2.53
P1002,VCU,North,Retailer,Loyalty Points,313293.73,137,15566.05,30.24,6.65,Medium,True,4.52
P1003,VCU,South,Retailer,Loyalty Points,422597.79,324,10689.75,48.21,14.41,Low,True,1.09
P1001,VCU,East,Wholesaler,Loyalty Points,289377.25,390,25675.27,27.45,1.89,High,False,2.68
P1003,VCU,North,Wholesaler,Loyalty Points,337044.76,122,13154.84,46.02,0.63,Low,True,3.23
P1001,VCU,North,Wholesaler,Loyalty Points,439057.49,302,17917.72,37.93,13.17,Low,False,4.7
P1003,VCU,West,Retailer,Loyalty Points,156940.74,320,17583.18,45.17,11.75,Medium,False,3.96
P1002,VCU,South,Wholesaler,Loyalty Points,55844.82,308,1714.54,39.41,18.01,Low,True,1.42
P1001,VCU,East,Wholesaler,Loyalty Points,57999.59,395,12084.81,38.03,8.73,High,True,4.39
P1003,VCU,East,Distributor,Loyalty Points,454297.0,143,38560.0,14.92,15.32,Low,False,3.28
P1002,VCU,East,Wholesaler,Loyalty Points,404609.45,114,30479.12,-3.06,11.13,Low,True,1.82
P1001,VCU,East,Distributor,Loyalty Points,333763.92,447,1488.82,0.93,9.02,High,True,3.23
P1001,VCU,West,Wholesaler,Loyalty Points,359175.13,173,46113.79,3.23,11.3,High,False,1.65
P1001,VCU,South,Distributor,Loyalty Points,46803.31,336,1423.14,42.62,13.1,Low,False,1.09
P1003,VCU,West,Wholesaler,Loyalty Points,57381.7,472,46084.02,20.49,18.62,High,False,1.9
P1003,VCU,East,Wholesaler,Loyalty Points,336619.66,33,43079.89,19.94,7.86,Low,False,2.5
P1001,VCU,West,Distributor,Loyalty Points,157748.75,239,801.43,31.93,16.58,Low,True,4.96
P1001,VCU,South,Wholesaler,Loyalty Points,116131.65,482,35979.08,-9.05,7.24,High,False,1.7
P1002,VCU,South,Distributor,Loyalty Points,126693.93,357,43194.82,5.28,9.16,Low,True,2.27
P1003,VCU,West,Retailer,Loyalty Points,484180.21,349,18104.45,4.57,2.4,High,False,4.69
P1003,VCU,South,Distributor,Loyalty Points,283209.69,176,17475.15,28.9,19.52,Low,True,1.58
P1003,VCU,North,Retailer,Loyalty Points,25812.9,308,41908.52,30.22,11.62,Low,False,4.61
P1001,VCU,East,Retailer,Loyalty Points,456158.99,338,22870.66,6.28,10.38,Low,False,1.95
P1003,VCU,West,Wholesaler,Loyalty Points,298054.97,496,38063.33,46.18,10.44,Medium,True,1.39
P1001,VCU,West,Retailer,Loyalty Points,193799.93,376,14136.06,49.09,14.57,High,False,4.29
P1003,VCU,South,Wholesaler,Loyalty Points,387338.12,299,10615.06,12.32,4.19,Medium,True,3.86
